Petition,URL,State,Signatures Count
Exempt people who recover from COVID19 (with antibodies) from the vaccine,https://petition.parliament.uk/petitions/602031,open,54
Remove South Africa from the travel red list by Christmas,https://petition.parliament.uk/petitions/602044,open,88
Require schools to teach about going to prison as part of the curriculum,https://petition.parliament.uk/petitions/602046,open,17
Close all UK border to prevent COVID-19 spread,https://petition.parliament.uk/petitions/602058,open,22
Re-open the railway line to Louth Lincolnshire,https://petition.parliament.uk/petitions/602060,open,598
Fund free sanitary products for endometriosis sufferers,https://petition.parliament.uk/petitions/602078,open,142
Require a negative PCR test before travellers can return to the UK,https://petition.parliament.uk/petitions/602080,open,16
Independent public inquiry into Government Covid-19 contracts,https://petition.parliament.uk/petitions/602083,open,82
"To prevent the spread of avian flu, prohibit the shooting of game birds",https://petition.parliament.uk/petitions/602086,open,69
Home quarantine for families with under 5s arriving from red list countries,https://petition.parliament.uk/petitions/602090,open,39
Fund free childcare for working parents with children over 9 months,https://petition.parliament.uk/petitions/602132,open,1433
Ban all non-biodegradable chewing gum,https://petition.parliament.uk/petitions/602139,open,32
Inquiry into the effectiveness of the conveyancing process,https://petition.parliament.uk/petitions/602143,open,22
Extend definition of attempted murder offence to include stabbing,https://petition.parliament.uk/petitions/602146,open,177
Revoke compulsory wearing of facemasks on public transport and in shops,https://petition.parliament.uk/petitions/602152,open,4400
Exempt contacts vaccinated abroad from self-isolation requirements,https://petition.parliament.uk/petitions/602161,open,82
Introduce a 12-hour weekly working limit for under 18s in full-time education,https://petition.parliament.uk/petitions/602166,open,13
Open a Public Inquiry into Covid-19 Vaccine Safety,https://petition.parliament.uk/petitions/602171,open,73171
Withdraw Government guidance giving police discretion for road traffic offences,https://petition.parliament.uk/petitions/602180,open,14
Allow vaccinated health and social care workers to isolate at home,https://petition.parliament.uk/petitions/602182,open,101
"Give nearly expired Covid vaccines to countries with a shortage, don't bin them!",https://petition.parliament.uk/petitions/602189,open,140
National bank holiday for Slavery Abolition,https://petition.parliament.uk/petitions/602201,open,90
Establish a parliamentary committee to develop steps to combat tool theft,https://petition.parliament.uk/petitions/602211,open,617
Introduce new safeguards and requirements for production and sale of cat food,https://petition.parliament.uk/petitions/602212,open,736
"Impose a legal timescale, and increase funding, for social services assessments ",https://petition.parliament.uk/petitions/602218,open,24
Remove all African countries from the red list immediately,https://petition.parliament.uk/petitions/602220,open,31
Allow individual GP surgeries to procure and provide Covid vaccinations,https://petition.parliament.uk/petitions/602230,open,33
Introduce licensing and inspections for breeding non-domestic birds,https://petition.parliament.uk/petitions/602234,open,15
Abolish the Vagrancy Act 1824,https://petition.parliament.uk/petitions/602247,open,110
Require Ofsted to inspect and regulate private and independent schools,https://petition.parliament.uk/petitions/602253,open,23
Remove VAT from therapy and counselling sessions.,https://petition.parliament.uk/petitions/602265,open,502
Do not make vaccination against Covid-19 mandatory,https://petition.parliament.uk/petitions/602282,open,27062
Replace the real bearskins used for the Queen’s Guard’s caps with faux fur,https://petition.parliament.uk/petitions/602285,open,74485
Extended Theory Test expiry dates by 6 months,https://petition.parliament.uk/petitions/602298,open,29
Let non-NHS social care workers paid under £35k pa join the NHS pension scheme,https://petition.parliament.uk/petitions/602309,open,44
Give foreign nationals who served in the Armed Forces rights to remain in the UK,https://petition.parliament.uk/petitions/602311,open,271
Fund more hospitals. Employ more nurses.,https://petition.parliament.uk/petitions/602317,open,44
Offer further financial support for Travel Agents and Travel Industry as a whole,https://petition.parliament.uk/petitions/602334,open,1581
Require all sports clubs publish plans for tackling racism,https://petition.parliament.uk/petitions/602341,open,63
Do not introduce mandatory calorie labelling to all menus.,https://petition.parliament.uk/petitions/602343,open,2116
Extend the new dog abduction theft offence to cover cats and all kept animals,https://petition.parliament.uk/petitions/602349,open,15445
Make Vapes only available on prescription ,https://petition.parliament.uk/petitions/602354,open,38
Minimum sentences and mandatory licensing for carrying a knife,https://petition.parliament.uk/petitions/602388,open,3707
Remove the cap on tax-free childcare so it meets more families’ needs,https://petition.parliament.uk/petitions/602389,open,99
Provide funding for BSL classes for all school and college students and staff,https://petition.parliament.uk/petitions/602411,open,150
Provide funding to improve youth football facilities,https://petition.parliament.uk/petitions/602420,open,24
Fund schools to support pupils with SPD ,https://petition.parliament.uk/petitions/602424,open,12
Hold a referendum on whether to reinstate the death penalty,https://petition.parliament.uk/petitions/602435,open,206
Legalise and license sale of pepper spray ,https://petition.parliament.uk/petitions/602458,open,47
Parties to have an automatic right to record all Employment tribunal hearings,https://petition.parliament.uk/petitions/602474,open,84
"Increase sentences for abuse, neglect and murder of a child",https://petition.parliament.uk/petitions/602482,open,252
Dramatically increase funding for children’s social services,https://petition.parliament.uk/petitions/602495,open,147
Promote a safe word children can say to indicate they are hurt or being abused,https://petition.parliament.uk/petitions/602509,open,248
"Require all e-scooters to have a registered reference number/licence plate
",https://petition.parliament.uk/petitions/602521,open,111
Let airlines allow pets in the airplane’s cabin to and from the UK,https://petition.parliament.uk/petitions/602544,open,750
Remove requirements for UK arrivals to enter quarantine in a managed hotel,https://petition.parliament.uk/petitions/602564,open,43
Bring back single award GCSE Science.,https://petition.parliament.uk/petitions/602596,open,252
"Mandatory drug tests for all MPs, Lords & their staff",https://petition.parliament.uk/petitions/602604,open,70
Ban all animal experiments & redirect Government funding to human-based research,https://petition.parliament.uk/petitions/602607,open,50608
