Petition,URL,State,Signatures Count
Additional funding for Covid-19 vaccine trials without animal testing,https://petition.parliament.uk/petitions/325785,open,112
Hold a referendum on establishing a federal system of devolution and government,https://petition.parliament.uk/petitions/327010,open,30
Impose a Robin Hood tax on banker bonuses as part of the Covid economic recovery,https://petition.parliament.uk/petitions/329872,open,27
Extend Home Office ‘Good Character’ guidance for nationality applications,https://petition.parliament.uk/petitions/331354,open,37
Fund free childcare for all pre-school pupils,https://petition.parliament.uk/petitions/332146,open,32
Ban the sale of non-refundable flight tickets.,https://petition.parliament.uk/petitions/333683,open,21
Require that people apply for planning permission before erecting trampolines,https://petition.parliament.uk/petitions/548155,open,10
Exclude Lifetime ISA (LISA) savings from the Universal Credit savings limit.,https://petition.parliament.uk/petitions/549135,open,17
Mandatory QR codes on hazardous goods that link to material safety data sheets,https://petition.parliament.uk/petitions/549388,open,15
Allow grades for students with memory loss to be set by continual assessment,https://petition.parliament.uk/petitions/550009,open,468
Require shops to have their lights switched off after closing,https://petition.parliament.uk/petitions/550430,open,60
Early release for all prisoners who have been locked up through covid ,https://petition.parliament.uk/petitions/550490,open,32
Establish a presumption against felling of mature trees in England,https://petition.parliament.uk/petitions/550757,open,122
Consult year 13s on arrangements for exams in 2021,https://petition.parliament.uk/petitions/552032,open,20
Extend rights for family of British citizens in line with those for EU residents,https://petition.parliament.uk/petitions/552130,open,30
Make it compulsory for face coverings to be worn in the Palace of Westminster,https://petition.parliament.uk/petitions/552138,open,16
Keep schools open - Give us our right to full time education back,https://petition.parliament.uk/petitions/552187,open,8057
Enshrine tree planting target in law,https://petition.parliament.uk/petitions/552296,open,9736
"Make ""Owain Glyndŵr Day"" on September 16th a public holiday in Wales",https://petition.parliament.uk/petitions/552442,open,73
Compulsory psychological exams and racial bias training for the UK Police Force,https://petition.parliament.uk/petitions/552552,open,44
Increase regulation of homeopathic treatments and practitioners,https://petition.parliament.uk/petitions/552741,open,12
Ban the use of mobile phones in the house of commons.,https://petition.parliament.uk/petitions/552914,open,28
Track & trace all sex offenders with electronic tagging,https://petition.parliament.uk/petitions/553059,open,52
Habitat Protection - Public inquiry and reform of protections,https://petition.parliament.uk/petitions/553090,open,3483
Ease vehicle and speed restrictions for 16-year old CBT holders,https://petition.parliament.uk/petitions/553101,open,187
Require schools to teach about environmental conservation,https://petition.parliament.uk/petitions/553207,open,20
More support for small independent travel businesses to help through COVID 19,https://petition.parliament.uk/petitions/553257,open,11
Rewild 1/3 of UK waters and 1/3 of UK land,https://petition.parliament.uk/petitions/553272,open,124
Implement regular competency assessments of Ministers to inform training plans,https://petition.parliament.uk/petitions/553322,open,371
Ban outdoor heating and cooling units,https://petition.parliament.uk/petitions/553328,open,250
Introduce specific Cyber Security requirements for businesses that hold our data,https://petition.parliament.uk/petitions/553358,open,18
Require schools to offer remote learning for children with Tourette’s,https://petition.parliament.uk/petitions/553599,open,18
Fund and roll out the Voluntary Right to Buy Scheme nationally,https://petition.parliament.uk/petitions/553601,open,1222
Make commercial dog walking a licensed and regulated profession,https://petition.parliament.uk/petitions/553613,open,27
Fund free NHS assessments for learning difficulties for adults,https://petition.parliament.uk/petitions/553615,open,773
Fund a national initiative for alternative fuel powered school buses,https://petition.parliament.uk/petitions/553620,open,16
Protect Jones’ Hill Wood from being destroyed by HS2,https://petition.parliament.uk/petitions/553647,open,1512
"Only award Government contracts after a full, transparent tender process",https://petition.parliament.uk/petitions/553678,open,40
Restrict ability to restrict membership on the basis of a shared characteristic,https://petition.parliament.uk/petitions/553692,open,71
Fund a national awareness campaign for mental health in schools,https://petition.parliament.uk/petitions/553711,open,28
Create an independent body to review family court cases ,https://petition.parliament.uk/petitions/553821,open,66
Remove opening hour restrictions on licenced venues but impose three drink limit,https://petition.parliament.uk/petitions/553835,open,16
Require developers relocate not demolish buildings of historical interest,https://petition.parliament.uk/petitions/553878,open,51
Have a referendum to propose a new electoral system based on proportionality.,https://petition.parliament.uk/petitions/553885,open,36
Lower the age you can access private pensions to 53,https://petition.parliament.uk/petitions/553904,open,23
Reimburse excess VED paid for campervan/motor homes from Sept 19 to Mar 20,https://petition.parliament.uk/petitions/553905,open,201
Raise the minimum wage for supermarket workers to the real living wage,https://petition.parliament.uk/petitions/553907,open,235
"Ensure all bicycles and cyclists are registered, traceable and insured",https://petition.parliament.uk/petitions/553916,open,39
Require registration and logbooks for all vehicle trailers,https://petition.parliament.uk/petitions/553921,open,14
Allow all British Army servicemen to wear a beard,https://petition.parliament.uk/petitions/553935,open,139
Allow Funfairs to stay open,https://petition.parliament.uk/petitions/553952,open,29
Remove exemptions allowing funeral attendance by people who are self-isolating,https://petition.parliament.uk/petitions/553953,open,57
Review decision to fund replacement of The Royal Preston Hospital,https://petition.parliament.uk/petitions/553983,open,16
Require GPs to sign off on renewal of driving licences for over 70s,https://petition.parliament.uk/petitions/554012,open,4102
Exempt NHS staff from paying income tax,https://petition.parliament.uk/petitions/554019,open,16
Do not require encryption services to establish backdoors to enable data access,https://petition.parliament.uk/petitions/554027,open,1016
Allow permanent residents to vote in future general elections,https://petition.parliament.uk/petitions/554029,open,58
Ban political advertising on social media during an election period,https://petition.parliament.uk/petitions/554195,open,42
Don’t cancel GCSES and A-Levels in 2021,https://petition.parliament.uk/petitions/554219,open,614
Relax household mixing rules for adults with mental health issues,https://petition.parliament.uk/petitions/554593,open,37
Increase the age at which a couple can legally get married to 21,https://petition.parliament.uk/petitions/554660,open,70
"Teachers  and school staff to  wear masks.
Children have temp checked daily.",https://petition.parliament.uk/petitions/554852,open,13
Public inquiry on the use of camera surveillance infrastructure in public places,https://petition.parliament.uk/petitions/554896,open,188
Change our electoral system to Proportional Representation for true democracy,https://petition.parliament.uk/petitions/554910,open,7505
Reintroduce the Death Penalty for certain offences,https://petition.parliament.uk/petitions/554914,open,239
Make face-masks mandatory in all public spaces - indoors and out,https://petition.parliament.uk/petitions/554917,open,80
Ban cardboard boxes and other exterior packaging on toothpaste tubes,https://petition.parliament.uk/petitions/554951,open,168
Recognise Artsakh (Nagorno-Karabakh) as an independent state,https://petition.parliament.uk/petitions/554963,open,214
Up Universal Credit benefit cap by £1000 so vunerable families get covid payment,https://petition.parliament.uk/petitions/554987,open,77
Investigation into Legal Expenses Insurance sold by Building Societies and Banks,https://petition.parliament.uk/petitions/555015,open,11
Reimburse all NHS nurses for their annual registration fees,https://petition.parliament.uk/petitions/555025,open,369
"Require products be labelled as ""containing palm oil"" or ""palm oil free""",https://petition.parliament.uk/petitions/555027,open,103
Make the consumption of dog and cat meat illegal,https://petition.parliament.uk/petitions/555039,open,12112
"Require jurors in Child Abuse/Rape trials be educated on the ""Five Fs""",https://petition.parliament.uk/petitions/555055,open,38
Provide funds for food banks in the UK during the coronavirus pandemic,https://petition.parliament.uk/petitions/555069,open,23
Reforest England - Use unproductive rural areas and expand existing woodland.,https://petition.parliament.uk/petitions/555091,open,45
Introduce a law making it illegal to breed any dogs without a licence,https://petition.parliament.uk/petitions/555103,open,254
Fund private rooms for those who have suffered baby loss,https://petition.parliament.uk/petitions/555107,open,17
Require local authorities to provide free 24-hour accessible public toilets ,https://petition.parliament.uk/petitions/555114,open,65
Extend DfE and Ofsted oversight to private schools,https://petition.parliament.uk/petitions/555121,open,34
Move deadline of secondary school application to end of November.,https://petition.parliament.uk/petitions/555148,open,9
Expand the symptoms list for Covid-19 to more than the three currently stated,https://petition.parliament.uk/petitions/555257,open,17
All medical and care professionals to be trained in BSL,https://petition.parliament.uk/petitions/555301,open,652
Appoint a separate Minister for Leasehold.,https://petition.parliament.uk/petitions/555308,open,314
Fund appropriate support for children with Speech & Communication Disorders.,https://petition.parliament.uk/petitions/555435,open,1244
Hold a public inquiry into spending on test and trace,https://petition.parliament.uk/petitions/555502,open,482
Refund ALL University student tuition fees due to lack of quality in education,https://petition.parliament.uk/petitions/555516,open,1360
Allow soft play areas and centres to reopen,https://petition.parliament.uk/petitions/555523,open,81
Require people exempt from wearing face coverings to wear a face shield,https://petition.parliament.uk/petitions/555541,open,56
"Fund free female sanitary products, such as sanitary towels and tampons",https://petition.parliament.uk/petitions/555551,open,2857
Require universities to fully refund tuition fees for the Autumn term,https://petition.parliament.uk/petitions/555583,open,632
Abolish the House of Lords,https://petition.parliament.uk/petitions/555591,open,4001
Nationally require 10% of new build homes to be accessible to disabled people,https://petition.parliament.uk/petitions/555592,open,23
Allow fitness classes to resume in areas with tier 3 restrictions,https://petition.parliament.uk/petitions/555618,open,23759
Remove Covid restrictions for the Christmas period,https://petition.parliament.uk/petitions/555679,open,217
Fully fund schools for Covid-19 costs and provide relief for loss of income,https://petition.parliament.uk/petitions/555718,open,29360
Change rules on Support Bubbles to allow switching after 14 days of no contact,https://petition.parliament.uk/petitions/555725,open,18
Ban all firework sales except the days of November 5th And December 31st,https://petition.parliament.uk/petitions/555746,open,509
Allow soft play centres to open under Tier 3 restrictions,https://petition.parliament.uk/petitions/555790,open,26
Extend the Freedom of Information Act to cover Members of Parliament,https://petition.parliament.uk/petitions/555802,open,118
Free meals for Key Workers children and pay back from march till now,https://petition.parliament.uk/petitions/555836,open,19
Scrap the proposed legislation for speed limiting technology from 2022,https://petition.parliament.uk/petitions/555853,open,21
Review the financial and physical support available to ME sufferers.,https://petition.parliament.uk/petitions/555860,open,105
Suspend the benefit cap for people who have been forced out of work by Covid-19,https://petition.parliament.uk/petitions/555877,open,45
Fund tuition fees for midwives and nurses,https://petition.parliament.uk/petitions/555882,open,47
Change our time zone to Single/Double British Summertime (SDST),https://petition.parliament.uk/petitions/555892,open,63
Allow the legal display of the Baner Sen Kernow on vehicle licence plates,https://petition.parliament.uk/petitions/555899,open,52
Abolish the TV Licence fee,https://petition.parliament.uk/petitions/555918,open,5861
Increase food and drink prices in House of Commons catering venues,https://petition.parliament.uk/petitions/555947,open,161
Hold a referendum on introducing the Mixed Member Proportional voting system,https://petition.parliament.uk/petitions/555982,open,66
Tax all people with an income of £3000+ £1 a year toward eradicating UK problems,https://petition.parliament.uk/petitions/555989,open,10
Hold an urgent review into gynaecological cancer misdiagnosis and late diagnosis,https://petition.parliament.uk/petitions/556016,open,37
Ban Slaughter and Breeding of Innocent Animals for food,https://petition.parliament.uk/petitions/556039,open,3266
Mandatory family support worker in schools with 25%+ pupils on free school meals,https://petition.parliament.uk/petitions/556057,open,141
Allow companies to access some of their un-used levy to pay apprentice wages.,https://petition.parliament.uk/petitions/556068,open,9
Provide more support for military veterans with PTSD,https://petition.parliament.uk/petitions/556084,open,75
Publish Exit Plans for all lockdowns and restrictions relating to Coronavirus.,https://petition.parliament.uk/petitions/556104,open,36
Ban all protests during the Covid-19 pandemic,https://petition.parliament.uk/petitions/556125,open,50
Ensure medical and dental students are paid whilst on placement,https://petition.parliament.uk/petitions/556132,open,12
Ensure nobody on furlough receives less than Minimum wage,https://petition.parliament.uk/petitions/556162,open,64
Regulate the sale and advertising of diet products,https://petition.parliament.uk/petitions/556172,open,4272
The scottish gov should spend only taxes raised there before an indy ref allowed,https://petition.parliament.uk/petitions/556183,open,111
"End the daylight saving system, keeping the time on British Summer Time",https://petition.parliament.uk/petitions/556200,open,195
Extend Healthy Start Vouchers To All Pupils In Primary School,https://petition.parliament.uk/petitions/556248,open,18
Change the Sexual Offences Act so women can be charged with rape against men,https://petition.parliament.uk/petitions/556250,open,1689
Child Maintenance to be paid onto cards that can only be spent on the children.,https://petition.parliament.uk/petitions/556254,open,79
Introduce a reoccurring 2 week national lockdown every two months,https://petition.parliament.uk/petitions/556266,open,12
Increase funding for Special Education Needs schools,https://petition.parliament.uk/petitions/556274,open,393
Hold on a referendum on an Independent North of England,https://petition.parliament.uk/petitions/556284,open,117
Allow parents to donate their children's free school meals to those in need.,https://petition.parliament.uk/petitions/556294,open,23
Pay workers for the extra hour when the clock goes back in October.,https://petition.parliament.uk/petitions/556302,open,36
End visa requirements for Angolans who want to visit England.,https://petition.parliament.uk/petitions/556310,open,119
Only allow the use of Fireworks in residential areas by the public on 5 November,https://petition.parliament.uk/petitions/556346,open,35
Amnesty to people in UK over 15 years. Especially with underlining illnesses.,https://petition.parliament.uk/petitions/556370,open,36
Hold a referendum on establishing an English devolved parliament,https://petition.parliament.uk/petitions/556380,open,133
Save our Green and Pleasant Land and abandon the proposed Planning Reforms,https://petition.parliament.uk/petitions/556396,open,4543
Ban the selling of real mink eyelashes,https://petition.parliament.uk/petitions/556419,open,121
Make it illegal to refuse to employ or dismiss a person based on their tattoos,https://petition.parliament.uk/petitions/556422,open,611
Reintroduce waiting time targets for seeing a GP,https://petition.parliament.uk/petitions/556431,open,21
"Review Government use of BMI, and definitions for obesity and overweight",https://petition.parliament.uk/petitions/556435,open,60
Add UK Aid workers of Int NGO's to jobs that qualify for travel exemptions,https://petition.parliament.uk/petitions/556439,open,19
Exempt individuals with Autism Spectrum Disorder from the Rule of 6,https://petition.parliament.uk/petitions/556448,open,71
Fund clinical trials of vitamin D (calcifediol) use in treatment of Covid-19,https://petition.parliament.uk/petitions/556489,open,131
Make sanitary products VAT-free,https://petition.parliament.uk/petitions/556503,open,26
Require that companies add clear ‘added allergen’ labelling when changing recipe,https://petition.parliament.uk/petitions/556510,open,1035
Allow family courts to attach powers of arrest to non-molestation orders again,https://petition.parliament.uk/petitions/556516,open,591
Make face-coverings mandatory for all children in public places,https://petition.parliament.uk/petitions/556524,open,28
"Free flu vaccine for teachers, teaching assistants and early years educators",https://petition.parliament.uk/petitions/556549,open,290
Introduce a new UK bank holiday to mark the day we went into lockdown,https://petition.parliament.uk/petitions/556562,open,78
Ban the development of Wind Farms within AONBs and National Parks in England,https://petition.parliament.uk/petitions/556573,open,182
"Teach about period stigma, poverty and health problems related to periods",https://petition.parliament.uk/petitions/556574,open,85
To change the car insurance law so that it covers the car instead of the driver.,https://petition.parliament.uk/petitions/556575,open,24
Extend the Gambling Act to cover Loot Boxes,https://petition.parliament.uk/petitions/556583,open,26
Enable online learning for children who live with those who are vulnerable,https://petition.parliament.uk/petitions/556586,open,5980
Allow adults to continue to participate in team sports during the pandemic,https://petition.parliament.uk/petitions/556590,open,12
Introduce a Politics GCSE,https://petition.parliament.uk/petitions/556619,open,18
Make strangulation a specific criminal offence,https://petition.parliament.uk/petitions/556620,open,222
Make all forms of LGBT Conversion Therapy Practices illegal in 2021,https://petition.parliament.uk/petitions/556653,open,4699
Require all community dance groups to be a member of a regulated governing body,https://petition.parliament.uk/petitions/556656,open,87
Create safe routes to the UK for asylum seekers,https://petition.parliament.uk/petitions/556662,open,135
Impose mandatory 10-year custodial sentences for all child sexual abuse offences,https://petition.parliament.uk/petitions/556664,open,7136
Require schools and exam boards to bring forward results day for autumn exams,https://petition.parliament.uk/petitions/556676,open,17
Ban cigarettes - The Largest Ocean Polluter,https://petition.parliament.uk/petitions/556731,open,44
Provide Food and Clothes Vouchers for low-income families,https://petition.parliament.uk/petitions/556739,open,13
Require social media companies to remove extremist content within one hour,https://petition.parliament.uk/petitions/556741,open,77
Revise the army tattoo policy to allow neck tattoos visible from the front,https://petition.parliament.uk/petitions/556742,open,27
Hold a public inquiry into antisemitism in UK politics,https://petition.parliament.uk/petitions/556745,open,60
One-off additional £150 Universal Credit payment for Winter 2020,https://petition.parliament.uk/petitions/556755,open,76
Seek to agree freedom of movement in the UK and EU for British and EU citizens,https://petition.parliament.uk/petitions/556757,open,859
Establish a Healthcare Workers Employment Ombudsman,https://petition.parliament.uk/petitions/556760,open,311
Exclude under 12s from the 'rule of 6' for a 'Christmas period',https://petition.parliament.uk/petitions/556766,open,23
Extend Council Tax exemptions on properties of the deceased that are for sale,https://petition.parliament.uk/petitions/556774,open,22
Publish data on asymptomatic covid-19 patients treated for other conditions,https://petition.parliament.uk/petitions/556789,open,13
Add Kuwait to the Travel Corridor List,https://petition.parliament.uk/petitions/556793,open,270
Assess dependents' needs if a parent is diagnosed with long-term health problems,https://petition.parliament.uk/petitions/556796,open,26
Enhance protections for marine mammals,https://petition.parliament.uk/petitions/556799,open,260
Abolish the Immigration Health Surcharge,https://petition.parliament.uk/petitions/556802,open,239
Suspend PAYE Tax for all frontline Key workers for 6 months,https://petition.parliament.uk/petitions/556818,open,64
"Introduce measures to encourage smaller families
 
",https://petition.parliament.uk/petitions/556830,open,20
Increase the personal tax allowance of people made redundant to £50k,https://petition.parliament.uk/petitions/556832,open,14
Allow wedding receptions in Tier 3 in line with wakes,https://petition.parliament.uk/petitions/556833,open,352
Scrap the proposed ban on new petrol and diesel cars,https://petition.parliament.uk/petitions/556842,open,9155
Allow interest-only payments on Bounce Back Loans for up to 10 years,https://petition.parliament.uk/petitions/556852,open,9
Extend rights to access children's school records to all schools and academies,https://petition.parliament.uk/petitions/556855,open,29
Ensure that there is suitable affordable housing available for all young people,https://petition.parliament.uk/petitions/556857,open,19
Publish the number of COVID-19 tests carried out in each region weekly,https://petition.parliament.uk/petitions/556864,open,16
Make euthanasia legal in the UK for people dying of terminal illnesses,https://petition.parliament.uk/petitions/556866,open,737
Allow victims of domestic abuse to claim housing benefit in arrears,https://petition.parliament.uk/petitions/556893,open,54
Extra Financial support for indoor soft play having to close for the second time,https://petition.parliament.uk/petitions/556910,open,9
Raise awareness on Selective Mutism & support adjustments in education settings,https://petition.parliament.uk/petitions/556918,open,12
Require all CCGs in England to offer 3 rounds of IVF,https://petition.parliament.uk/petitions/556941,open,662
Allow support bubbles between two households of any size ,https://petition.parliament.uk/petitions/556948,open,51
Keep gyms and leisure facilities open during any lockdown,https://petition.parliament.uk/petitions/556956,open,8132
Introduce a compulsory 10% levy on Greyhound Racing profit from bookmakers.,https://petition.parliament.uk/petitions/556964,open,95
new mother of babies up to 3 years visit one other household in a support bubble,https://petition.parliament.uk/petitions/556976,open,197
Close Schools and Colleges during a second nationwide lockdown,https://petition.parliament.uk/petitions/557012,open,259
Single parents with adult learning disabled children be allowed to form a bubble,https://petition.parliament.uk/petitions/557018,open,499
Local authorities to put zebra crossings & no parking signs outside all schools,https://petition.parliament.uk/petitions/557023,open,37
Ban whips being used on racehorses,https://petition.parliament.uk/petitions/557024,open,45
Review the cost and speed of the divorce process,https://petition.parliament.uk/petitions/557036,open,14
Implement restrictions on how many items people can buy in supermarkets,https://petition.parliament.uk/petitions/557037,open,14
Call for an international economic conference on climate and covid crisis,https://petition.parliament.uk/petitions/557041,open,19
Repeal second National Lockdown,https://petition.parliament.uk/petitions/557045,open,120
Reduce interest on ALL extant student loans to zero,https://petition.parliament.uk/petitions/557047,open,96
Increase pay for NHS Mental Health Workers,https://petition.parliament.uk/petitions/557065,open,16
Hold an immediate general election,https://petition.parliament.uk/petitions/557074,open,2001
Cancel Ofsted inspections of schools until Autumn term 2021,https://petition.parliament.uk/petitions/557115,open,119
"Ban the release of fireworks after 10pm, including on bonfire night",https://petition.parliament.uk/petitions/557153,open,83
Allow golf to be played with appropriate safety measures,https://petition.parliament.uk/petitions/557167,open,132720
Allow Grassroots football to keep going for juniors,https://petition.parliament.uk/petitions/557169,open,478
Extend SMP to 12 Months for Babies Born in 2020 due to COVID-19,https://petition.parliament.uk/petitions/557187,open,54
Stop Mil Export Licences to Azerbaijan and Armenia until peace declared.,https://petition.parliament.uk/petitions/557193,open,44
"Extend paid maternity leave by at least four months
 
",https://petition.parliament.uk/petitions/557195,open,56935
Allow children’s extra curricular activities to continue during November,https://petition.parliament.uk/petitions/557206,open,24
Ban the advertisement of gambling websites and apps,https://petition.parliament.uk/petitions/557212,open,385
Ensure latex free PCR COVID test kits are available.,https://petition.parliament.uk/petitions/557246,open,37
Mandatory Hazard Pay for all workers on the front line in the COVID-19 pandemic,https://petition.parliament.uk/petitions/557249,open,111
Reclose schools for students aged 13 and above,https://petition.parliament.uk/petitions/557259,open,467
Allow all dance studios to open with covid safety precautions in place,https://petition.parliament.uk/petitions/557275,open,6101
Allow horse riding schools to stay open during 2nd lockdown,https://petition.parliament.uk/petitions/557277,open,526
Immediately fund local services to prevent mental health pandemic,https://petition.parliament.uk/petitions/557313,open,44
Provide a grant equal to November 2019 revenues for businesses required to close,https://petition.parliament.uk/petitions/557382,open,8
Close all Schools and colleges and Universities during second lockdown,https://petition.parliament.uk/petitions/557413,open,165
Introduce financial support for online education and lifetime learning,https://petition.parliament.uk/petitions/557421,open,67
Allow indoor/outdoor tennis courts to operate under strict distancing protocols,https://petition.parliament.uk/petitions/557428,open,725
Exempt driving tests and lessons from COVID-19 restrictions,https://petition.parliament.uk/petitions/557462,open,23042
Allow outdoor amateur football to continue during lockdown,https://petition.parliament.uk/petitions/557467,open,76
Grant Indefinite Leave to Remain to British citizens’ long-term partners/spouses,https://petition.parliament.uk/petitions/557479,open,48
Allow all youth sport to continue during lockdowns,https://petition.parliament.uk/petitions/557497,open,95
Mandatory Braille labels on all items sold in supermarkets,https://petition.parliament.uk/petitions/557505,open,325
Allow travel for surfing during Covid lockdowns,https://petition.parliament.uk/petitions/557526,open,29
Include Latinx/Hispanic as an ethnic group in the 2021 census,https://petition.parliament.uk/petitions/557528,open,7568
Close schools except for Year 11s,https://petition.parliament.uk/petitions/557537,open,21
Do not bring back Eat Out To Help Out scheme,https://petition.parliament.uk/petitions/557544,open,146
Extend H2B and reintroduce the H2B Mortgage Guarantee Scheme,https://petition.parliament.uk/petitions/557547,open,25
Fund reopening the London kings cross service to Cleethorpes via Lincoln central,https://petition.parliament.uk/petitions/557559,open,11
Ban non-stun slaughter in the UK,https://petition.parliament.uk/petitions/557589,open,2296
Reduce the legal driving age to 16,https://petition.parliament.uk/petitions/557594,open,42
'Non Essential' shops should be allowed to stay open during the current lockdown,https://petition.parliament.uk/petitions/557629,open,6596
Allow outdoor COVID secure running events during lockdown,https://petition.parliament.uk/petitions/557633,open,33
Introduce a new Employers' Employment Incentive to employ out of work jobseekers,https://petition.parliament.uk/petitions/557635,open,586
Exempt outdoor tennis from closure due to COVID-19,https://petition.parliament.uk/petitions/557658,open,27728
Ban all export of live animals,https://petition.parliament.uk/petitions/557690,open,373
People in chronic pain should be able to access swimming pools during Covid 19,https://petition.parliament.uk/petitions/557692,open,26
Keep swimming pools open during all stages of lockdown,https://petition.parliament.uk/petitions/557695,open,34
Regulate the role of Funeral Directors,https://petition.parliament.uk/petitions/557701,open,2947
Make mobile operators register all numbers with the TPS automatically,https://petition.parliament.uk/petitions/557715,open,11
Allow Grassroots Rugby League to continue during winter lockdown,https://petition.parliament.uk/petitions/557727,open,29
Hold a referendum on the abolition of the Monarchy,https://petition.parliament.uk/petitions/557767,open,6396
Enable visits by relatives of care home residents using rapid Covid-19 tests,https://petition.parliament.uk/petitions/557773,open,328
Stop the sale of fireworks to the general public.,https://petition.parliament.uk/petitions/557780,open,4056
Get rid of the required practicals in the 2020-2021 Science GCSE exams,https://petition.parliament.uk/petitions/557782,open,10
