Petition,URL,State,Signatures Count
Make the neutering/spaying of pet cats a legal requirement.,https://petition.parliament.uk/petitions/329951,open,3212
Review policy on autoimmune diseases and fitness to serve in the Armed Forces,https://petition.parliament.uk/petitions/329952,open,29
Fund a home flu vaccination scheme for autistic children and adults,https://petition.parliament.uk/petitions/330022,open,22
Address concerns of UCL/UL review into the quality of homes through PDR,https://petition.parliament.uk/petitions/330028,open,105
Public inquiry into working conditions at Leicester’s textiles factories,https://petition.parliament.uk/petitions/330150,open,415
"Make the NHS anniversary a public holiday, starting with Monday 5th July 2021",https://petition.parliament.uk/petitions/330234,open,123
Increase financial support for UK zoos this winter (September until Easter),https://petition.parliament.uk/petitions/330265,open,424
Address the dire situation for ARFID and other atypical eating disorders needs.,https://petition.parliament.uk/petitions/330315,open,1225
Compulsory home checks and abusers database to protect animals,https://petition.parliament.uk/petitions/330345,open,3828
Make the PE and Sport Premium for schools permanent,https://petition.parliament.uk/petitions/330356,open,107
Give British Citizens living abroad increases to State pensions as in the UK,https://petition.parliament.uk/petitions/330374,open,40
Ban the sale of racist Golliwog or Golly items,https://petition.parliament.uk/petitions/330376,open,541
Introduce a Tax on unhealthy food to subsidise healthy meals for school children,https://petition.parliament.uk/petitions/330400,open,30
Ban business premises from leaving lights on after 11pm unnecessarily,https://petition.parliament.uk/petitions/330401,open,25
Require all new vehicles to have an ultrasonic anti-game whistle,https://petition.parliament.uk/petitions/330403,open,65
Ban plastic cigarette filters,https://petition.parliament.uk/petitions/330424,open,54
Enable enforcement of electric vehicle charging point infrastructure,https://petition.parliament.uk/petitions/330475,open,66
Require child sexual abuse to be reported with penalties for failure to do so,https://petition.parliament.uk/petitions/330478,open,1618
Fund early cervical screenings for women who have not had the HPV vaccination,https://petition.parliament.uk/petitions/330534,open,25
Require local authorities to collect garden waste for free,https://petition.parliament.uk/petitions/330540,open,46
"Increase VAT threshold from £85,000 to £200,000 for restaurant sector",https://petition.parliament.uk/petitions/330554,open,27
Increase Statutory Maternity Pay in line a 40 hours week on minimum wage,https://petition.parliament.uk/petitions/330558,open,1058
Make it easier to register the birth and death of a baby,https://petition.parliament.uk/petitions/330565,open,199
Allow the public to attend inquiry hearings in person while socially distancing,https://petition.parliament.uk/petitions/330566,open,23
"Free criminal record check, to check trade workers that work in domestic homes.",https://petition.parliament.uk/petitions/330595,open,25
Replace the role of PM with directly elected PM and change how Parliament works.,https://petition.parliament.uk/petitions/330618,open,22
Fund support for lower-league professional and semi-professional football clubs,https://petition.parliament.uk/petitions/330655,open,40
Update the Equality Act 2010 to include hair texture as a feature of race,https://petition.parliament.uk/petitions/330656,open,573
Ban the use of BMI in NHS health checks & public service/military recruitment.,https://petition.parliament.uk/petitions/330691,open,98
Revoke planning permission for the planned West Midlands Interchange,https://petition.parliament.uk/petitions/330692,open,34
"Ban the Sale, Import and Trade of Animal Fur",https://petition.parliament.uk/petitions/330783,open,155
Protect jobs & businesses by continuing in the Single Market & Customs Union.,https://petition.parliament.uk/petitions/330794,open,47
Increase Contributions Based ESA and include health care costs,https://petition.parliament.uk/petitions/330796,open,44
Extend NHS coronavirus compensation scheme to all public transport workers,https://petition.parliament.uk/petitions/330797,open,16
Extend the government furlough scheme to those working in the events sector.,https://petition.parliament.uk/petitions/330804,open,53
Introduce a One-Off Postgraduate Study Grant,https://petition.parliament.uk/petitions/330806,open,18
Extend eligibility of auto-Bereavement Scheme to all families to acquire ILR.,https://petition.parliament.uk/petitions/330813,open,92
Create a single national Defra microchip database ,https://petition.parliament.uk/petitions/330817,open,163
Make revenge porn a sexual offence,https://petition.parliament.uk/petitions/330835,open,45
"Fund vouchers for high streets, hospitality & the arts to every adult & child",https://petition.parliament.uk/petitions/330862,open,22
Back Date Stamp Duty Scheme. £500k SDLT threshold from when Pandemic started.,https://petition.parliament.uk/petitions/330868,open,100
Provide funding to COVID support groups still running,https://petition.parliament.uk/petitions/330901,open,8
Negotiate continued access to the Erasmus programme for UK teachers and pupils,https://petition.parliament.uk/petitions/330917,open,3708
Allow people who have qualified for a full state pension to stop paying NI,https://petition.parliament.uk/petitions/330931,open,17
Review and improve support for people with mental health conditions,https://petition.parliament.uk/petitions/330968,open,21
"Enshrine freedom of speech, including ‘hate’ but must not incite physical harm.",https://petition.parliament.uk/petitions/330975,open,145
Stop the sale of arms to Saudi-led military coalition.,https://petition.parliament.uk/petitions/330980,open,559
Retrospective 12 month Stamp Duty Holiday,https://petition.parliament.uk/petitions/330983,open,14
Fund better mental health care for personality disorder in England.,https://petition.parliament.uk/petitions/331000,open,284
Have an enquiry into the English conveyancing system.,https://petition.parliament.uk/petitions/331032,open,43
Fund the BBC from general taxation and end the TV Licence.,https://petition.parliament.uk/petitions/331040,open,63
Fund plastic recycling processing plants and ban export of plastic waste,https://petition.parliament.uk/petitions/331061,open,958
Make it easier for children of migrants to access higher education funding,https://petition.parliament.uk/petitions/331097,open,24
Save UK commercial production by allowing industry into UK without quarantine.,https://petition.parliament.uk/petitions/331120,open,25
Reschedule Cannabis as a Class C Drug,https://petition.parliament.uk/petitions/331125,open,293
Repeal section 1(1)(d) of the Abortion Act 1967,https://petition.parliament.uk/petitions/331135,open,141
Fund college transport,https://petition.parliament.uk/petitions/331136,open,115
Remove all restrictions on amateur musicians,https://petition.parliament.uk/petitions/331150,open,52
Exempt all Emergency Service workers from parking restrictions when on call,https://petition.parliament.uk/petitions/331176,open,93
Prevent costs of the Park owner Fitness criteria being passed on to residents,https://petition.parliament.uk/petitions/331180,open,2008
Public inquiry into the use of Debendox for pregnant women,https://petition.parliament.uk/petitions/331205,open,151
Extend right of appeal for major planning developments to objectors,https://petition.parliament.uk/petitions/331212,open,354
Fund Autistic Support Services for Adults in every city ,https://petition.parliament.uk/petitions/331220,open,66
More funding for NHS CBT to make it more accessible and reduce waiting lists,https://petition.parliament.uk/petitions/331233,open,392
Reform Criminal Injuries Compensation for survivors of historical child abuse,https://petition.parliament.uk/petitions/331264,open,32
"Save lives, protect the vulnerable: work with the EU on a COVID19 vaccine",https://petition.parliament.uk/petitions/331266,open,33
Allow registration of births for all babies after a miscarriage. ,https://petition.parliament.uk/petitions/331272,open,446
Ban advertising alcohol on TV,https://petition.parliament.uk/petitions/331291,open,33
Make employers pay full sick pay for people with chronic illnesses,https://petition.parliament.uk/petitions/331308,open,24
"Equality - Review all law, policy and strategy to meet the needs of men and boys",https://petition.parliament.uk/petitions/331312,open,348
"Create a police enforcement unit to deal with bus, tram and station crime.",https://petition.parliament.uk/petitions/331319,open,16
Introduce fact checking as a compulsory part of the education curriculum,https://petition.parliament.uk/petitions/331331,open,37
Extend Home Office ‘Good Character’ guidance for nationality applications,https://petition.parliament.uk/petitions/331354,open,37
Amend revenge porn law: include distress and embarrassment regardless of intent,https://petition.parliament.uk/petitions/331358,open,1687
Extend resident labour market test and increase salary thresholds for work visas,https://petition.parliament.uk/petitions/331370,open,13
Suspend the current retirement age for Magistrates,https://petition.parliament.uk/petitions/331375,open,48
Add the Welsh dragon to the flag of the United Kingdom,https://petition.parliament.uk/petitions/331388,open,45
UK government to impose sanctions on Poland for treatment of LGBTQ+,https://petition.parliament.uk/petitions/331389,open,207
Do not use 27-acre site in Ashford for lorry park or border control post,https://petition.parliament.uk/petitions/331412,open,19
Form Cross Party Emergency Government to deal with Covid 19 then GE with PR,https://petition.parliament.uk/petitions/331650,open,1087
Consider the establishment of a UK Biometric ID system,https://petition.parliament.uk/petitions/331761,open,52
Set standards for soundproofing for Houses of Multiple Occupation,https://petition.parliament.uk/petitions/331790,open,354
Have a person in all education institutions responsible for dealing with racism,https://petition.parliament.uk/petitions/331873,open,53
Public inquiry into Covid-19 pandemic immediately with the aim of saving lives,https://petition.parliament.uk/petitions/331877,open,3541
Abolish NHS Prescription charges in England as in the rest of the UK.,https://petition.parliament.uk/petitions/331890,open,89
Ban the import of soy and beef products not certified as free from deforestation,https://petition.parliament.uk/petitions/331919,open,577
Stop sexism - Require schools to offer all sports to all children,https://petition.parliament.uk/petitions/331930,open,10646
Allow under 350 capacity venues to reopen with Covid-secure guidelines,https://petition.parliament.uk/petitions/331931,open,23
Review and reduce restrictions on the operation of drones and model flyers,https://petition.parliament.uk/petitions/331945,open,498
Stop disclosing salary breakdown to ex-partners,https://petition.parliament.uk/petitions/331954,open,15
Create a register of people guilty of race-related offences,https://petition.parliament.uk/petitions/331956,open,35
Work with international community to end conflict between Azerbaijan and Armenia,https://petition.parliament.uk/petitions/331963,open,1940
Stop Increase of NHS surcharge £300 to £470 for all international students,https://petition.parliament.uk/petitions/331978,open,148
Ban zoos and only permit wildlife sanctuaries that protect animal species,https://petition.parliament.uk/petitions/332052,open,102
"Legalize Personal Light Electric vehicles (PLEVs) such as e-scooters, EUC, etc.",https://petition.parliament.uk/petitions/332067,open,4339
Ban on firearm and shotgun ownership for wildlife and countryside offences,https://petition.parliament.uk/petitions/332068,open,362
Fund free feminine hygiene products for those aged under 25,https://petition.parliament.uk/petitions/332072,open,1341
Make January 31 a national Bank Holiday - Independence Day,https://petition.parliament.uk/petitions/332082,open,110
Creating a new Animal Health Service (AHS) for free medical treatment in the UK,https://petition.parliament.uk/petitions/332097,open,150
Require outdoor venues to rent take-away cups to customers by deposit only.,https://petition.parliament.uk/petitions/332098,open,61
Increase minimum and maximum sentences for domestic violence offences,https://petition.parliament.uk/petitions/332102,open,133
Fund self-defence training for NHS staff,https://petition.parliament.uk/petitions/332108,open,23
Provide stab vests for all NHS and Private frontline and patient transport crews,https://petition.parliament.uk/petitions/332117,open,26
Find free childcare for all pre-school pupils,https://petition.parliament.uk/petitions/332146,open,31
Require dog owners to keep their pets on short leads in children's playgrounds,https://petition.parliament.uk/petitions/332193,open,14
Raise 18 to 20's minimum wage to £8.20 an hour to match 21 to 24 year olds,https://petition.parliament.uk/petitions/332229,open,74
Extend the council tax exemption to graduation date for final year students.,https://petition.parliament.uk/petitions/332244,open,12
Compensation for Covid Deaths in Care Homes,https://petition.parliament.uk/petitions/332269,open,53
Make it an offence not to return a dog to their rightful owner,https://petition.parliament.uk/petitions/332271,open,111
Provide free face masks for certain people whilst it is mandatory to wear them,https://petition.parliament.uk/petitions/332302,open,15
Conduct an urgent review for the long-term care of the elderly,https://petition.parliament.uk/petitions/332373,open,152
Make lying (demonstrable untruths) in the House of Commons a Criminal offence.,https://petition.parliament.uk/petitions/332529,open,1992
Law for GP surgeries to give the same annual leave & sick leave for all staff,https://petition.parliament.uk/petitions/332531,open,29
Bring back the train line between Hatfield and St Albans,https://petition.parliament.uk/petitions/332549,open,33
Provide eye tests and glasses for free on the NHS every 2 years.,https://petition.parliament.uk/petitions/332563,open,21
Fund for all MA and MSc Courses in England,https://petition.parliament.uk/petitions/332585,open,26
Return responsibility for Government data policy to DCMS,https://petition.parliament.uk/petitions/332591,open,17
Require home offers to be a legally binding contract with penalties if broken.,https://petition.parliament.uk/petitions/332593,open,23
Extend pay gap reporting to smaller organisations and other characteristics,https://petition.parliament.uk/petitions/332632,open,56
Work internationally to ban use of tax havens for offshore banking ,https://petition.parliament.uk/petitions/332689,open,749
Bring in mandatory licences for ferret breeding,https://petition.parliament.uk/petitions/332719,open,14
No ID no vote. No to postal votes. ,https://petition.parliament.uk/petitions/332751,open,4304
Change the law so no Police Officer is single crewed,https://petition.parliament.uk/petitions/332752,open,37
Ban the sale of wet wipes in the UK unless bio-degradable,https://petition.parliament.uk/petitions/332764,open,211
Automatically expunge false allegations and arrest records of innocent people,https://petition.parliament.uk/petitions/332829,open,39
Scrap immigration NHS surcharge for non-EU migrants workers and their dependents,https://petition.parliament.uk/petitions/332918,open,516
Give parents the right to withdraw their child from relationship study lessons.,https://petition.parliament.uk/petitions/332952,open,20
Prevent building on disused railways - safeguard them for the future,https://petition.parliament.uk/petitions/332966,open,39
Protect vulnerable people from predatory marriage,https://petition.parliament.uk/petitions/332977,open,135
Introduce a Balanced Budget Law,https://petition.parliament.uk/petitions/333048,open,17
Assess all Spanish Provinces individually for air bridges,https://petition.parliament.uk/petitions/333069,open,33
Increase minimum & maximum sentences for crimes against the elderly & vulnerable,https://petition.parliament.uk/petitions/333084,open,64
Remove national insurance and means test for ESA for disabled people,https://petition.parliament.uk/petitions/333098,open,30
Publish weekly data on missing children ,https://petition.parliament.uk/petitions/333175,open,167
Bicycle use - Hold cross-party and stakeholder review of road sharing,https://petition.parliament.uk/petitions/333186,open,126
Impose a blanket ban on deep sea mining,https://petition.parliament.uk/petitions/333222,open,55
Extend eligibility for student loan refunds to teachers who qualified from 2007,https://petition.parliament.uk/petitions/333235,open,11
Make Halloween a bank holiday.,https://petition.parliament.uk/petitions/333240,open,15
Inquiry into how social media enforce rules & handle complaints equally & fairly,https://petition.parliament.uk/petitions/333245,open,127
Fund research into Complex Regional Pain Syndrome (CRPS),https://petition.parliament.uk/petitions/333298,open,2717
Change the criteria for SEISS grants for 2019-2020 tax year traders,https://petition.parliament.uk/petitions/333321,open,209
Grant permanent residency to survivors of human trafficking and modern slavery,https://petition.parliament.uk/petitions/333331,open,805
Give the RCVS powers to set fees for veterinary services,https://petition.parliament.uk/petitions/333394,open,22
Extend Covid-19 support for self-employed workers in high-risk occupations,https://petition.parliament.uk/petitions/333399,open,42
"If an MP resigns, or loses the Whip, then this should trigger a by-election",https://petition.parliament.uk/petitions/333424,open,41
Base the vehicle excise duty for motorcycles on CO2 emissions,https://petition.parliament.uk/petitions/333461,open,76
Set up an independent review into electroconvulsive therapy (ECT) practice.,https://petition.parliament.uk/petitions/333503,open,1036
Require travellers to take a Covid-19 test when leaving the UK,https://petition.parliament.uk/petitions/333514,open,19
Exempt NHS workers from being taxed for accommodation as a Benefit in Kind,https://petition.parliament.uk/petitions/333517,open,88
Reject any proposals to abolish District Councils in Lancashire,https://petition.parliament.uk/petitions/333518,open,31
Fund paid quarantine leave for key workers and those unable to work from home,https://petition.parliament.uk/petitions/333541,open,36
Resume daily Covid-19 briefings and issue information leaflets to all households,https://petition.parliament.uk/petitions/333616,open,15
Fund weekly veg and fruit boxes for all families and individuals on low income,https://petition.parliament.uk/petitions/333639,open,81
Ban the sale of non-refundable flight tickets.,https://petition.parliament.uk/petitions/333683,open,16
Require pre-inquest investigation into all unexplained NHS mental health deaths,https://petition.parliament.uk/petitions/333684,open,773
Ban the shooting of badgers immediately,https://petition.parliament.uk/petitions/333693,open,105511
Include Solar PV and battery storage in the Greener Homes Grant,https://petition.parliament.uk/petitions/333711,open,1212
Review social security benefits paid to polygamous families,https://petition.parliament.uk/petitions/333725,open,1103
Reform the House of Lords because its membership is chosen undemocratically.,https://petition.parliament.uk/petitions/333831,open,600
Unleash this nation of entrepreneurs by transforming Start Up funding,https://petition.parliament.uk/petitions/333857,open,19
A law to make spitting at sporting events illegal to stop the spread of diseases,https://petition.parliament.uk/petitions/333867,open,41
Government should deploy cameras to fine vehicles exceeding legal noise limits.,https://petition.parliament.uk/petitions/333921,open,307
Public inquiry into UK residents incorrectly being charged for NHS services,https://petition.parliament.uk/petitions/333925,open,21
Add Zambia to the UK list of quarantine-exempt countries.,https://petition.parliament.uk/petitions/333946,open,51
Ban the sale of plastic lighters in the UK,https://petition.parliament.uk/petitions/333961,open,28
Extend rights to Paid Statutory Bereavement Leave,https://petition.parliament.uk/petitions/333970,open,173
Ban and block applications that risk national and data security,https://petition.parliament.uk/petitions/333982,open,30
Increase and distribute the funding for the Loneliness Strategy for local need.,https://petition.parliament.uk/petitions/334029,open,75
Urge Ofcom to ban racial slurs such as the N-word in media broadcasting,https://petition.parliament.uk/petitions/334196,open,339
Fund more research and awareness for polycystic ovary syndrome,https://petition.parliament.uk/petitions/334205,open,49
Donate any surplus or unsuitable NHS masks to the public ,https://petition.parliament.uk/petitions/334219,open,24
Make drinking water facilities mandatory in service stations and town centres,https://petition.parliament.uk/petitions/334268,open,146
Hold a referendum on democratic elections for members of the House of Lords,https://petition.parliament.uk/petitions/334303,open,57
Work with the NHS to fund and provide a unified and improved wheelchair service,https://petition.parliament.uk/petitions/334311,open,198
Ban outdoor fossil fuel heaters of all types.,https://petition.parliament.uk/petitions/334314,open,47
Call for an international investigation into the Beirut Port blast,https://petition.parliament.uk/petitions/334345,open,59
Extend the furlough scheme beyond October 2020 till end of March 2021.,https://petition.parliament.uk/petitions/441935,open,58
Ban political parties from receiving donations from fossil fuel interests,https://petition.parliament.uk/petitions/467099,open,173
Make it an offence for pedestrians to cross a road not at a designated crossing,https://petition.parliament.uk/petitions/467128,open,16
Introduce statutory rates of pay and allowances for HGV drivers,https://petition.parliament.uk/petitions/467157,open,402
Require Personal Injury Liability Denied Cases to be tried within a year of clai,https://petition.parliament.uk/petitions/548362,open,14
Require exam bodies to return marked papers,https://petition.parliament.uk/petitions/548379,open,13
Reform proposed changes to planning system and remove top-down housing targets,https://petition.parliament.uk/petitions/548391,open,814
Amend the Recall of MPs Act 2015 to allow communities sole power to recall MPs,https://petition.parliament.uk/petitions/548400,open,179
Lower Grade Boundaries for A-Level October Exams,https://petition.parliament.uk/petitions/548422,open,1008
The Government should consider implementing a Negative Income Tax system.,https://petition.parliament.uk/petitions/548434,open,22
Make socio-economic status a protected characteristic,https://petition.parliament.uk/petitions/548443,open,19
Revise the regulatory framework for PPE so that it is relevant to healthcare,https://petition.parliament.uk/petitions/548450,open,165
Seek to implement a common COVID-19 travel and testing policy with EU countries,https://petition.parliament.uk/petitions/548469,open,13
Make it a specific criminal offence to assault a highway workers,https://petition.parliament.uk/petitions/548480,open,7533
Limit the Impact of Climate Change with air mileage allowance,https://petition.parliament.uk/petitions/548529,open,18
Replace the e-petitions system with a People's PMQs,https://petition.parliament.uk/petitions/548547,open,15
Introduce Drug Consumption Rooms to prevent drug-related deaths in the UK,https://petition.parliament.uk/petitions/548575,open,393
Make it an offence for shops to sell items to persons not wearing face coverings,https://petition.parliament.uk/petitions/548576,open,38
Create a public awareness campaign to support people with eating disorders,https://petition.parliament.uk/petitions/548594,open,19
Do not use military assets to prevent attempts to enter the UK,https://petition.parliament.uk/petitions/548604,open,32
Review and implement reforms to tackle racial disparities in educational outcome,https://petition.parliament.uk/petitions/548606,open,42
"Ban the sale, ownership and use of prong & shock collars for dogs",https://petition.parliament.uk/petitions/548617,open,158
Allow corporate worship and congregational singing at places of worship,https://petition.parliament.uk/petitions/548621,open,32851
Exemption from quarantine for unmarried couples based in different countries,https://petition.parliament.uk/petitions/548665,open,275
Provide additional funding to schools for Y10-13 mental health support.,https://petition.parliament.uk/petitions/548678,open,21
Tom’s Law - Give police the power to suspend driving licences,https://petition.parliament.uk/petitions/548682,open,104731
Allow 16 and 17 year olds across the UK the right to vote in general elections.,https://petition.parliament.uk/petitions/548727,open,539
Mandatory Animal Care course to be taken prior to all domestic pet purchases,https://petition.parliament.uk/petitions/548730,open,45
Legislate to BAN leasehold houses & set ground rents of new-build flats to ZERO,https://petition.parliament.uk/petitions/548738,open,17443
Fully re-open the Office for National Insurance Immediately,https://petition.parliament.uk/petitions/548756,open,137
Make a Fairer System for Creating A level and GCSE Results,https://petition.parliament.uk/petitions/548766,open,37
"Make a fair, individual Appeals Process against Centre Assessed Grades",https://petition.parliament.uk/petitions/548823,open,289
Life sentence for drivers who do not stop after killing a person on the road,https://petition.parliament.uk/petitions/548837,open,6615
Extend the grants for small business who receive SBRR by a further £5000,https://petition.parliament.uk/petitions/548846,open,13
Review housing/adaptions policies for disabled military dependents.,https://petition.parliament.uk/petitions/548933,open,158
Ban the sale and use of cot bumpers,https://petition.parliament.uk/petitions/548963,open,433
"Bring in the £72,000 cap on care costs",https://petition.parliament.uk/petitions/548967,open,133
Exemption for ex-military and 4x4 HGVs from requiring new tyres,https://petition.parliament.uk/petitions/548968,open,255
Do not weaken river pollution rules,https://petition.parliament.uk/petitions/548974,open,341
Extend the time people with implants can claim against manufacturers,https://petition.parliament.uk/petitions/548976,open,4417
Fund an increase in GP surgeries to ensure access,https://petition.parliament.uk/petitions/548999,open,35
Implement a two week school lockdown before 24 December to save Christmas,https://petition.parliament.uk/petitions/549015,open,125219
Work with other nations to pressure China over their treatment of Uighur Muslims,https://petition.parliament.uk/petitions/549020,open,7348
Stop the introduction of driverless vehicles,https://petition.parliament.uk/petitions/549021,open,27
Introduce minimum sentences for attacks on emergency workers. ,https://petition.parliament.uk/petitions/549032,open,37
Increase the apprenticeship minimum wage to match that of a normal employee.,https://petition.parliament.uk/petitions/549037,open,82
Reduce quarantine period from 14 to 7 days for overseas arrivals,https://petition.parliament.uk/petitions/549040,open,328
UK Government to build UK Aid/Disaster Relief and Training Ship/s,https://petition.parliament.uk/petitions/549072,open,1021
Change speed limit on all unclassified rural roads from national limit to 40mph,https://petition.parliament.uk/petitions/549076,open,306
"Harsher sentencing for assaults' on police, emergency workers & prison officers.",https://petition.parliament.uk/petitions/549077,open,30
"DITCH THE VAT - Zero VAT on sports, fitness classes and sporting goods, forever",https://petition.parliament.uk/petitions/549080,open,176
Ban the use of barbed wire adjacent to all public areas including footpaths,https://petition.parliament.uk/petitions/549112,open,44
Give courts the power to require a defendant to appear for sentencing,https://petition.parliament.uk/petitions/549118,open,11
Publish results of waste water monitoring for Coronavirus.,https://petition.parliament.uk/petitions/549145,open,22
Make P.E. optional for Secondary Schools on return in September.,https://petition.parliament.uk/petitions/549148,open,11
Pressure Israel to allow international inspection of its nuclear sites,https://petition.parliament.uk/petitions/549170,open,1043
Fund free TV licences for the over 70 year old.,https://petition.parliament.uk/petitions/549178,open,23
Reform political finance - ban private donations and replace with public funding,https://petition.parliament.uk/petitions/549191,open,15
Provide funding to increase social distancing on SEN home-to-school transport,https://petition.parliament.uk/petitions/549213,open,26
Extend furlough for those businesses required to stay shut,https://petition.parliament.uk/petitions/549219,open,17
Raise tax threshold for the over 65s,https://petition.parliament.uk/petitions/549224,open,686
Allow Landlords to evict tenants where there are 14 days rent arrears,https://petition.parliament.uk/petitions/549258,open,12538
Reduce all immigration fees for Non-EEA Immigrants in UK during Covid-19,https://petition.parliament.uk/petitions/549266,open,19
Ban all Anonymous Image-Based Bulletin Boards,https://petition.parliament.uk/petitions/549269,open,227
Make all DVLA documents fully gender inclusive,https://petition.parliament.uk/petitions/549283,open,65
"Moratorium and review of ""Smart Motorways"" and associated works",https://petition.parliament.uk/petitions/549295,open,462
Suspend Air Passenger Duty until 2022,https://petition.parliament.uk/petitions/549305,open,90
Allow people to build low impact and sustainable homes more easily in England,https://petition.parliament.uk/petitions/549342,open,4296
Government to allow the assessment of asylum seekers at the border in Calais.,https://petition.parliament.uk/petitions/549348,open,775
Fund more research into medical benefits of cannabis,https://petition.parliament.uk/petitions/549371,open,164
Change the law so employers can’t enforce dress codes surrounding dyed hair,https://petition.parliament.uk/petitions/549383,open,16
Mandatory QR codes on hazardous goods that link to material safety data sheets,https://petition.parliament.uk/petitions/549388,open,14
Allow individuals to apply for clearances from UKSV.,https://petition.parliament.uk/petitions/549433,open,22
"Raise the UK state pension to match the UK minimum wage, £16325 per annum",https://petition.parliament.uk/petitions/549463,open,8337
Use compulsory purchase to ensure safe access to a full Coastal Path route,https://petition.parliament.uk/petitions/549521,open,32
Inclusion of a Mental Wellbeing & Emotional Wealth Standalone GCSE in schools,https://petition.parliament.uk/petitions/549523,open,16
Legal aid should only be available to UK residents,https://petition.parliament.uk/petitions/549606,open,12873
"Send a mail-out to every household, about the option of joining EFTA.",https://petition.parliament.uk/petitions/549618,open,277
Ensure speedy access to diagnostics and treatment for non-covid patients,https://petition.parliament.uk/petitions/549642,open,328
Carry out a full review of the failures of case management of Veterans UK.,https://petition.parliament.uk/petitions/549673,open,243
Require all merchants to accept cashless payments,https://petition.parliament.uk/petitions/549690,open,14
Exempt the Coronavirus Life Assurance Scheme from capital limits rules,https://petition.parliament.uk/petitions/549695,open,24
Formally recognise Stand-up comedy as an art form and ensure it receives funding,https://petition.parliament.uk/petitions/549713,open,133
Reform the party wall act and instate a party wall regulator for households,https://petition.parliament.uk/petitions/549730,open,66
"Make Schooling Expenses, paid by Parents, Income Tax Deductible",https://petition.parliament.uk/petitions/549732,open,39
Extend support bubbles to include those living on their own with dependents.,https://petition.parliament.uk/petitions/549756,open,963
Make it mandatory to register your Last Will & Testament,https://petition.parliament.uk/petitions/549757,open,69
Review and reduce the decibel limit on fireworks sold to the public,https://petition.parliament.uk/petitions/549758,open,6916
Amend the Overseas Operations Bill. Remove triple lock in cases of torture,https://petition.parliament.uk/petitions/549778,open,17
Require child car seat manufacturers to recycle their products.,https://petition.parliament.uk/petitions/549797,open,104
"Allow the earning of loyalty points towards stage one baby formula, pumps etc.",https://petition.parliament.uk/petitions/549835,open,9
Require packaging that clearly details the environmental impact of products.,https://petition.parliament.uk/petitions/549844,open,91
Introduce 1p tax on garments to tackle unethical fast fashion practice. ,https://petition.parliament.uk/petitions/549848,open,177
Fund all medical treatment for armed forces personnel,https://petition.parliament.uk/petitions/549861,open,23
Do not implement a second national lockdown or other restrictions this winter,https://petition.parliament.uk/petitions/549862,open,34489
Give children a voice in family court,https://petition.parliament.uk/petitions/549868,open,97
Ban gas stunning in the UK for livestock,https://petition.parliament.uk/petitions/549875,open,81
Include non-payment of Maintenance to CMS or financial support as economic abuse,https://petition.parliament.uk/petitions/549880,open,53
