Petition,URL,State,Signatures Count
Require practical GCSEs to involve practical work that contributes to the grade.,https://petition.parliament.uk/petitions/329523,open,18
Review Social Services and set up an independent body to review complaints,https://petition.parliament.uk/petitions/574372,open,76
Review traffic signal colours to ensure they meet needs of the colour-blind,https://petition.parliament.uk/petitions/587341,open,7
Fund free childcare for all from 3 months to school age,https://petition.parliament.uk/petitions/604838,open,28
Amend the British Museum Act to allow the acceptance of repatriation requests,https://petition.parliament.uk/petitions/606621,open,67
Backdate settled status from beginning of application,https://petition.parliament.uk/petitions/607575,open,40
Introduce a fast-track divorce procedure for victims of domestic abuse,https://petition.parliament.uk/petitions/607947,open,182
Automatically remove a Peer of title if found guilty of Child abuse.,https://petition.parliament.uk/petitions/608103,open,47
Review medical care and treatment for babies with failure to thrive,https://petition.parliament.uk/petitions/608495,open,343
Make the valuation of DC pensions equivalent to DB pensions,https://petition.parliament.uk/petitions/608958,open,17
Make releasing helium balloons and sky lanterns a specific littering offence,https://petition.parliament.uk/petitions/609032,open,123
"Abolish National Insurance and make income tax 12% for all income over £12,570",https://petition.parliament.uk/petitions/609125,open,21
Legislate to prevent misinformation about the Ukraine conflict on social media,https://petition.parliament.uk/petitions/610238,open,25
Increase funding for existing and new youth clubs,https://petition.parliament.uk/petitions/610248,open,57
Fund the building of communal fallout shelters across the country,https://petition.parliament.uk/petitions/610263,open,36
Do not increase state pension age above 66,https://petition.parliament.uk/petitions/610452,open,40
End immunity & let alleged war crime victims sue states like Russia in UK courts,https://petition.parliament.uk/petitions/610463,open,47
Extend Tax-Free Childcare to people on Skilled Work/Tier 2 visas,https://petition.parliament.uk/petitions/610476,open,16
UK should recognise Somaliland as an independent country,https://petition.parliament.uk/petitions/610487,open,106
Help volunteers in the UK to join the Ukraine International Legion,https://petition.parliament.uk/petitions/610568,open,58
Increase NHS Staff pay by 10%,https://petition.parliament.uk/petitions/610647,open,111
Require petrol stations list country of origin of fuel at the pump,https://petition.parliament.uk/petitions/610651,open,32
Do not implement proposed changes to student loans,https://petition.parliament.uk/petitions/610674,open,45
