Petition,URL,State,Signatures Count
Establish a National Museum of Slavery & British Imperialism in London,https://petition.parliament.uk/petitions/326164,open,87
Windrush Scandal – Increase levels & speed of compensation,https://petition.parliament.uk/petitions/326229,open,3598
Review and reform stop and search policy,https://petition.parliament.uk/petitions/326256,open,97
Open a National Museum dedicated to British BAME history,https://petition.parliament.uk/petitions/326484,open,38
Mandatory education and guidance on ethnic hair,https://petition.parliament.uk/petitions/326845,open,57
Funded and sustainable mental health support networks for BAME communities.,https://petition.parliament.uk/petitions/326862,open,60
Harsher penalties for hate crimes & participating in far-right hate groups,https://petition.parliament.uk/petitions/327177,open,51
Reintroduce the Best Use of Stop and Search Scheme (BUSSS) for all Police Forces,https://petition.parliament.uk/petitions/327796,open,14
Create a UK Black Citizens Council,https://petition.parliament.uk/petitions/327858,open,575
Create an Official Racial Offenders Register/Scheme,https://petition.parliament.uk/petitions/328115,open,10942
Introduce laws like the German Strafgesetzbuch section 86a to ban Nazi symbols,https://petition.parliament.uk/petitions/328695,open,3413
Acknowledge systemic racism; implement the Lammy and Angiolini justice reviews,https://petition.parliament.uk/petitions/329097,open,526
Make failure to reduce institutional racism as defined by Macpherson a crime,https://petition.parliament.uk/petitions/329267,open,248
Review the use of force against BAME people by the police,https://petition.parliament.uk/petitions/329599,open,6524
Introduce a 6 month deadline to settle Windrush Compensation Scheme claims,https://petition.parliament.uk/petitions/329887,open,43
Implement unconscious bias training in the national school curriculum,https://petition.parliament.uk/petitions/330256,open,26
Include Asexuals in the Equality Act 2010,https://petition.parliament.uk/petitions/330354,open,214
Ban the sale of racist Golliwog or Golly items,https://petition.parliament.uk/petitions/330376,open,517
Update the Equality Act 2010 to include hair texture as a feature of race,https://petition.parliament.uk/petitions/330656,open,534
Make British Sign Language a compulsory subject in the national curriculum,https://petition.parliament.uk/petitions/331031,open,476
"Equality - Review all law, policy and strategy to meet the needs of men and boys",https://petition.parliament.uk/petitions/331312,open,335
Add the history of the Balkans to the national curriculum,https://petition.parliament.uk/petitions/331364,open,269
Require all companies to remove personal information during application process,https://petition.parliament.uk/petitions/331511,open,71
Make it illegal for employers to have different dress codes for men and women,https://petition.parliament.uk/petitions/331585,open,147
Have a person in all education institutions responsible for dealing with racism,https://petition.parliament.uk/petitions/331873,open,36
Create a register of people guilty of race-related offences,https://petition.parliament.uk/petitions/331956,open,24
Extend pay gap reporting to smaller organisations and other characteristics,https://petition.parliament.uk/petitions/332632,open,43
Undertake an equality impact assessment on the use of the label BAME,https://petition.parliament.uk/petitions/549619,open,273
"Provide a ""Refuse to Answer"" option for race and ethnicity in the 2021 Census.",https://petition.parliament.uk/petitions/550972,open,12
Compulsory psychological exams and racial bias training for the UK Police Force,https://petition.parliament.uk/petitions/552552,open,8
Hold a public inquiry into antisemitism in UK politics,https://petition.parliament.uk/petitions/556745,open,36
No more charter flight deportations to Jamaica and other Commonwealth countries,https://petition.parliament.uk/petitions/562260,open,17
Make the history curriculum for secondary schools more inclusive of BAME history,https://petition.parliament.uk/petitions/565534,open,14
