Petition,URL,State,Signatures Count
Increase pay for NHS healthcare workers and recognise their work,https://petition.parliament.uk/petitions/300073,open,160783
"Change the law covering sale of services to preclude ""automatic renewal clause""",https://petition.parliament.uk/petitions/300074,open,123
Hold an inquiry into how the police handle historic sexual abuse cases.,https://petition.parliament.uk/petitions/300075,open,513
"Regulate wildlife food so it’s safer for our UK hedgehogs, mammals & birds",https://petition.parliament.uk/petitions/300077,open,1496
No capital gains tax on money used for social care fees,https://petition.parliament.uk/petitions/300078,open,13
Reduce student debt for student nurses and midwives,https://petition.parliament.uk/petitions/300079,open,5346
End 'other children a paying parent supports' deductions to Child Maintenance.,https://petition.parliament.uk/petitions/300088,open,69
Give the British Nationals (Overseas) of Hong Kong full British citizenship.,https://petition.parliament.uk/petitions/300091,open,15139
MPs resigning or leaving their political party should trigger a by election. ,https://petition.parliament.uk/petitions/300092,open,125
"We call on DEFRA, to reinstate the ban on the use of metaldehyde slug pellets.",https://petition.parliament.uk/petitions/300098,open,6994
Make Hedgehogs a Protected Species,https://petition.parliament.uk/petitions/300100,open,47169
Introduce Mandatory Ethnicity Pay Gap Reporting,https://petition.parliament.uk/petitions/300105,open,112338
Suspend sanctions against Iran for the duration of the coronavirus pandemic,https://petition.parliament.uk/petitions/300109,open,14335
Schedule General Elections to be every 4 years.,https://petition.parliament.uk/petitions/300112,open,91
Sack South Western Railway and hand over running of South Western to TfL,https://petition.parliament.uk/petitions/300113,open,452
Make it an offence to create & distribute fakenews for political/financial gain,https://petition.parliament.uk/petitions/300115,open,403
Revoke the TV licence using legislation,https://petition.parliament.uk/petitions/300118,open,39008
Fund more school places for children with SEN,https://petition.parliament.uk/petitions/300119,open,306
Decrease the Foreign Aid budget once we have left the EU.,https://petition.parliament.uk/petitions/300120,open,327
Highway Code Rules 163 and 215 to be made law. Pass horses wide and slow. ,https://petition.parliament.uk/petitions/300122,open,28272
CANZUK: Enter talks with Australia to join the Trans-Tasman Travel Agreement,https://petition.parliament.uk/petitions/300123,open,554
Access Protection Markings to be Enforced by Law,https://petition.parliament.uk/petitions/300127,open,24
Review the National Curriculum for history & include the Holocaust as a subject,https://petition.parliament.uk/petitions/300133,open,79
The Legalisation of Euthanasia in the UK,https://petition.parliament.uk/petitions/300134,open,1004
Don’t criminalise trespass,https://petition.parliament.uk/petitions/300139,open,18987
Impose sanctions on China over its treatment of Uyghur Muslims,https://petition.parliament.uk/petitions/300146,open,991
"Allow child benefit to be claimed on household income, not individual income.",https://petition.parliament.uk/petitions/300149,open,270
Ban all single use plastic,https://petition.parliament.uk/petitions/300152,open,1392
Stop the migration of people to Universal Credit,https://petition.parliament.uk/petitions/300154,open,68
Ban Smacking in England,https://petition.parliament.uk/petitions/300156,open,158
Call for Right to Appeal/Reverse DVSA Examiner’s Decisions on ALL Driving Tests,https://petition.parliament.uk/petitions/300157,open,28
"Ban pelagic trawlers, attach pingers to all boats, stop slaughter of dolphins.",https://petition.parliament.uk/petitions/300164,open,3704
Haydn's Law – All children 16 and under to wear a helmet when riding a bicycle,https://petition.parliament.uk/petitions/300165,open,3165
Repeal the 2013 and 2017 HS2 Hybrid Bills halting all HS2 works immediately.,https://petition.parliament.uk/petitions/300170,open,23486
Extend the Gambling Act to cover Loot Boxes,https://petition.parliament.uk/petitions/300171,open,26244
Publish new carbon budgets linked to the Paris Agreement and Climate Change Act,https://petition.parliament.uk/petitions/300178,open,1992
Equal (50/50) rights for both parents in the event of a separation.,https://petition.parliament.uk/petitions/300183,open,4119
Make it Law to Label Non-Religiously Slaughtered Meat Products.,https://petition.parliament.uk/petitions/300185,open,2326
Compulsory random drug testing to protect children and vulnerable adults,https://petition.parliament.uk/petitions/300188,open,51
"Ensure, where possible, government contracts are awarded to UK companies",https://petition.parliament.uk/petitions/300193,open,2867
Make the death penalty an option where intent to kill can be proven,https://petition.parliament.uk/petitions/300195,open,132
We ask the Government to have an NHS National Database Centre,https://petition.parliament.uk/petitions/300199,open,141
Make cannabis legal for recreational use for ages 21+,https://petition.parliament.uk/petitions/300201,open,7811
Parliament to protect housing benefit payments during Coronavirus.,https://petition.parliament.uk/petitions/300204,open,481
All halal and kosher certified products are to be prominently labelled as such.,https://petition.parliament.uk/petitions/300205,open,1358
Make nurseries exempt from business rates to support the childcare sector,https://petition.parliament.uk/petitions/300210,open,11160
Ban spitting in the street especially in light of the covid-19 threat,https://petition.parliament.uk/petitions/300213,open,119
Independent CCTV monitoring  in English abattoirs,https://petition.parliament.uk/petitions/300221,open,1274
Ban All Pheasant Shooting in England and The Rearing Of Game Birds For Shooting.,https://petition.parliament.uk/petitions/300222,open,303
Ban the live export of animals,https://petition.parliament.uk/petitions/300225,open,162
Require all broadband providers to support a common router standard,https://petition.parliament.uk/petitions/300226,open,97
Ban discrimination in private rental sector towards people on benefits.,https://petition.parliament.uk/petitions/300229,open,82
Review how Social Services operate and bring in procedures to protect parents,https://petition.parliament.uk/petitions/300231,open,1831
Make the legal age for social media users to 18+,https://petition.parliament.uk/petitions/300232,open,120
Release the Home Office's Grooming Gang Review in full,https://petition.parliament.uk/petitions/300239,open,129002
Pass law to ensure no unsaleable goods are destroyed but donated to good causes.,https://petition.parliament.uk/petitions/300242,open,307
Ban the advertising and endorsement of Internal Combustion Engine Vehicles.,https://petition.parliament.uk/petitions/300243,open,36
Replace the current press self regulatory system with a statutory regulator,https://petition.parliament.uk/petitions/300246,open,770
Help independent businesses creating regeneration in struggling High Streets.,https://petition.parliament.uk/petitions/300250,open,91
Introduce Human Trafficking into the secondary school curriculum,https://petition.parliament.uk/petitions/300256,open,46
Ban non-stun slaughter in the UK. ,https://petition.parliament.uk/petitions/300257,open,17022
Change the voting system from First Past The Post to Instant Runoff Voting,https://petition.parliament.uk/petitions/300258,open,58
Introduce the topic of Body Dysmorphic Disorder into the national curriculum.,https://petition.parliament.uk/petitions/300259,open,36
Remove MPs 'special' income tax exemption for accommodation expenses,https://petition.parliament.uk/petitions/300261,open,291
Change the Sexual Offences Act so women can be charged with rape against males,https://petition.parliament.uk/petitions/300270,open,22512
Increase salary for school teachers.,https://petition.parliament.uk/petitions/300271,open,124
Introduce a form of proportional representation for all UK elections,https://petition.parliament.uk/petitions/300274,open,3931
Reverse the decision to support new onshore wind farms,https://petition.parliament.uk/petitions/300276,open,540
Make General Elections bank holidays,https://petition.parliament.uk/petitions/300278,open,149
Add Environmental Conservation to the national curriculum for all schools,https://petition.parliament.uk/petitions/300279,open,835
Subject the Child Maintenance Service to review and ensure it's fit for purpose,https://petition.parliament.uk/petitions/300281,open,1006
Introduce a minimum Wage (fee) for Gig-Economy Workers,https://petition.parliament.uk/petitions/300282,open,36
Ban all advertising for online gambling sites,https://petition.parliament.uk/petitions/300285,open,480
Run a nationwide information campaign to reduce roadside litter.,https://petition.parliament.uk/petitions/300286,open,411
Rejoin the EU under Article 49 TEU,https://petition.parliament.uk/petitions/300297,open,18575
Repeal the Fixed Term Parliaments Act.,https://petition.parliament.uk/petitions/300300,open,156
Restore the concept of Free Speech and abolish hate speech laws.,https://petition.parliament.uk/petitions/300305,open,206
Make the Life in the UK test questions more relevant to actual life in the UK.,https://petition.parliament.uk/petitions/300306,open,326
Call a Referendum on Irish Unity,https://petition.parliament.uk/petitions/300307,open,28
Fund the creation of a new hospital between Shrewsbury and Telford,https://petition.parliament.uk/petitions/300309,open,602
Grant cats the same status under the Road Traffic Act 1988 as dogs,https://petition.parliament.uk/petitions/300310,open,11832
Hold a referendum to scrap the UK's policy of Net Zero CO2 by 2050,https://petition.parliament.uk/petitions/300316,open,7192
Create a national database of people banned from keeping animals,https://petition.parliament.uk/petitions/300317,open,1941
Legislate on the use of Vegan labelling,https://petition.parliament.uk/petitions/300324,open,878
A motion for the introduction of a Digital Data Dividend (The DDD),https://petition.parliament.uk/petitions/300327,open,1224
"Make the licensing and monitoring of Animal rescues, compulsory.",https://petition.parliament.uk/petitions/300335,open,50
Include self-employed in statutory sick pay during Coronavirus,https://petition.parliament.uk/petitions/300336,open,698189
Appoint an Independent Ombudsman/Regulator for the Veterinary Profession.,https://petition.parliament.uk/petitions/300339,open,165
Raise national speed limit to 80 mph on motorways and dual carriageways,https://petition.parliament.uk/petitions/300342,open,55
Support British Food Producers by ensuring that marks of origin remain,https://petition.parliament.uk/petitions/300353,open,12474
Make it law that all local councils should have annual road checks in their area,https://petition.parliament.uk/petitions/300356,open,78
Make it mandatory for Police & CPS to provide counselling to ALL victims of CSA,https://petition.parliament.uk/petitions/300359,open,767
Make all parcel delivery businesses equip drivers with cameras,https://petition.parliament.uk/petitions/300362,open,44
Ban the use of peat in gardening and horticulture,https://petition.parliament.uk/petitions/300368,open,2832
Stop Minting 1p & 2p Coins ,https://petition.parliament.uk/petitions/300369,open,33
Add the British National Anthem to the National Curriculum,https://petition.parliament.uk/petitions/300371,open,1915
Abolish (or raise threshold on) luxury car tax for Ultra Low Emission Vehicles,https://petition.parliament.uk/petitions/300373,open,45
Give UK Citizens’ Family Equal Immigration Rights to that of EU Citizens’ Family,https://petition.parliament.uk/petitions/300377,open,42
Require employers to pay workers on a weekly basis.,https://petition.parliament.uk/petitions/300379,open,28
"Provide all nhs Staff with full pay, off sick, if they have coronavirus 19.",https://petition.parliament.uk/petitions/300380,open,201
Please allow veterinarians to use emergency lights when attending emergencies,https://petition.parliament.uk/petitions/300392,open,250
Abolish the House of Lords,https://petition.parliament.uk/petitions/300395,open,318
No prosecution for parents that remove child from school during a pandemic.,https://petition.parliament.uk/petitions/300399,open,90678
Fund better support for women experiencing pregnancy loss and miscarriage,https://petition.parliament.uk/petitions/300401,open,441
Close Schools/Colleges down for an appropriate amount of time amidst COVID19.,https://petition.parliament.uk/petitions/300403,open,684191
Ban trade deals with countries that deny climate change or not meeting targets.,https://petition.parliament.uk/petitions/300405,open,54
Revise the NPPF to include the protection of all but particularly old hedgerows.,https://petition.parliament.uk/petitions/300407,open,1786
Scrap all  election deposits to open up democracy,https://petition.parliament.uk/petitions/300410,open,113
Extend the transition; delay negotiations until after the coronavirus outbreak,https://petition.parliament.uk/petitions/300412,open,103751
Create charge for use of non-biodegradable material,https://petition.parliament.uk/petitions/300421,open,73
Ensure all royal visits around the UK are fully funded by the Royal Household.,https://petition.parliament.uk/petitions/300422,open,3689
The Government should fund free TV licences for all over-75s.,https://petition.parliament.uk/petitions/300425,open,185
"Change approach to COV-19 - if schools have ""confirmed"" cases they should close.",https://petition.parliament.uk/petitions/300426,open,3134
Make The Masters and The Open golf tournaments Category A free-to-air,https://petition.parliament.uk/petitions/300427,open,702
Remove the protected status of badgers.,https://petition.parliament.uk/petitions/300435,open,198
Increase the success criteria for all future referendums to 60% of the vote,https://petition.parliament.uk/petitions/300437,open,88
Support the Bill for a June Bank Holiday (United Kingdom Day).,https://petition.parliament.uk/petitions/300447,open,101
Call for the UK government to formally recognise the State of Palestine,https://petition.parliament.uk/petitions/300450,open,7108
Include gardening in the National Curriculum,https://petition.parliament.uk/petitions/300453,open,347
Return the Chagos Islands to Mauritius,https://petition.parliament.uk/petitions/300456,open,100
Revoke IR35 Legislation that is causing significant damage to UK businesses,https://petition.parliament.uk/petitions/300458,open,1626
Appoint an independent panel to conduct a Public Inquiry into the DVSA,https://petition.parliament.uk/petitions/300462,open,13
Remove mandatory financial advice clause for Defined Benefit Pension transfers.,https://petition.parliament.uk/petitions/300464,open,12
Introduce a licensing scheme to control the purchase and ownership of animals,https://petition.parliament.uk/petitions/300467,open,39
Ban wearing face coverings in public places.,https://petition.parliament.uk/petitions/300471,open,2570
To block Huawei equipment to be used in 5G network,https://petition.parliament.uk/petitions/300472,open,9825
Hold a public inquiry into the 2016 EU membership referendum,https://petition.parliament.uk/petitions/300473,open,4742
Legalise Cannabis for recreational and medicinal purposes,https://petition.parliament.uk/petitions/300475,open,1962
Make nit nurses mandatory in schools,https://petition.parliament.uk/petitions/300478,open,39
Abolish the Supreme Court and return power to the Lords of Appeal in Ordinary.,https://petition.parliament.uk/petitions/300498,open,755
Make the prorogation of Parliament non justiciable by any court in the land.,https://petition.parliament.uk/petitions/300506,open,29
Ban Horses From Public Roads,https://petition.parliament.uk/petitions/300521,open,42
Require universities to reimburse students' tuition fees during strike action,https://petition.parliament.uk/petitions/300528,open,136038
Continue the Red Diesel Exemption Status for Legitimate UK Industry & Business.,https://petition.parliament.uk/petitions/300530,open,660
The UK should ban the importation of Shark Fins.,https://petition.parliament.uk/petitions/300535,open,12602
Introduce a Pet Removal/Protection Order for victims of Domestic Abuse,https://petition.parliament.uk/petitions/300537,open,280
Keep the BBC License Fee and save the BBC.,https://petition.parliament.uk/petitions/300549,open,145
Corrections and clarifications in UK media to be as prominent as original story,https://petition.parliament.uk/petitions/300557,open,1065
Make university fees free,https://petition.parliament.uk/petitions/300560,open,312
Replace Breed Specific Legislation with a new statutory framework,https://petition.parliament.uk/petitions/300561,open,101663
Call the government to reduce UK University tuition fees from £9250 to £3000,https://petition.parliament.uk/petitions/300566,open,180
Urge India and UN to send UN Peacekeepers to Kashmir and carry out a plebiscite,https://petition.parliament.uk/petitions/300570,open,1106
Require phones to receive security updates for 5 years,https://petition.parliament.uk/petitions/300575,open,50
Fund more support for mental health.,https://petition.parliament.uk/petitions/300585,open,111
Create a separate English Parliament,https://petition.parliament.uk/petitions/300587,open,176
Ensure high quality university lecturing by making pedagogy training mandatory,https://petition.parliament.uk/petitions/300591,open,55
Extend the franchise (voting age) to include those who are 16-17 years old.,https://petition.parliament.uk/petitions/300596,open,384
Remove VAT on Energy Efficiency Measures To Help Meet 2050 Emissions Target,https://petition.parliament.uk/petitions/300597,open,46
Negotiate full membership of the future Erasmus+ education and youth programme,https://petition.parliament.uk/petitions/300598,open,38
Keep the UK's membership of the EU Convention on Human Rights,https://petition.parliament.uk/petitions/300602,open,1272
Ban Consumption Of Dogs & Cats in the UK,https://petition.parliament.uk/petitions/300610,open,259
Impose requirements on schools to shorten the length of the school day to 4hours,https://petition.parliament.uk/petitions/300614,open,18
Require recycling systems in NHS clinical areas for plastic healthcare waste,https://petition.parliament.uk/petitions/300615,open,69
Reform child maintenance and benefit calculations to be fair and prevent poverty,https://petition.parliament.uk/petitions/300620,open,46
Close all universities down for an appropriate amount of time amidst COVID-19,https://petition.parliament.uk/petitions/300628,open,123777
Move the capital of the UK.,https://petition.parliament.uk/petitions/300630,open,68
Advise people to avoid shaking hands during COVID-19,https://petition.parliament.uk/petitions/300632,open,8
Stop Forestry England granting licenses for Fox & Hare hunts,https://petition.parliament.uk/petitions/300634,open,7423
Tougher sentences for animal abusers to include a lifetime ban on owning pets,https://petition.parliament.uk/petitions/300644,open,216
Abolish Homework in all schools,https://petition.parliament.uk/petitions/300653,open,1214
Abolish the mandatory 0.7% GDP Foreign Aid target and spend our money at home,https://petition.parliament.uk/petitions/300662,open,8788
Remove the minimum earnings threshold for Statutory Sick Pay,https://petition.parliament.uk/petitions/300669,open,2923
Ban MMA liquid use in the beauty industry,https://petition.parliament.uk/petitions/300673,open,70
Create a statutory body for the regulation of political advertising,https://petition.parliament.uk/petitions/300695,open,62
All drivers to take a refresher course every 10 years.,https://petition.parliament.uk/petitions/300698,open,52
Ban plastic charity bags being delivered to every household,https://petition.parliament.uk/petitions/300699,open,87
Ensure balance and fairness in political reporting,https://petition.parliament.uk/petitions/300700,open,103
Provide the neighbourhood location of each new COVID 19 case on a live feed.,https://petition.parliament.uk/petitions/300723,open,84
Ban isolation booths in schools.,https://petition.parliament.uk/petitions/300755,open,37
Coronavirus: Free Hand sanitisers for everyone.,https://petition.parliament.uk/petitions/300758,open,67
Introduce limits on per customer purchases in all supermarkets,https://petition.parliament.uk/petitions/300766,open,566
Make it compulsory for food products to have environmental impact traffic lights,https://petition.parliament.uk/petitions/300770,open,786
Double Child Benefit Payments and increase annually in line with Inflation Rise.,https://petition.parliament.uk/petitions/300774,open,1948
Create a Sikh regiment in the British army,https://petition.parliament.uk/petitions/300775,open,23
Providing Government funding for pilot training.,https://petition.parliament.uk/petitions/300784,open,68
Ban animal testing for cosmetics companies and hair and body products.,https://petition.parliament.uk/petitions/300798,open,116
Any future free trade deals must include freedom of movement of people,https://petition.parliament.uk/petitions/300810,open,106
Introduce Visitation Rights/Contact Orders for Siblings.,https://petition.parliament.uk/petitions/300811,open,14
Ban parking charges in motorway rest areas/service stations,https://petition.parliament.uk/petitions/300814,open,91
Add the UEFA Champions League to the Protected Events List,https://petition.parliament.uk/petitions/300816,open,70
Propose full world multilateral disarmament in five years at the United Nations,https://petition.parliament.uk/petitions/300818,open,115
"To ban the sale, use, ownership and manufacture of glue traps.",https://petition.parliament.uk/petitions/300839,open,2165
Revoke the bedroom tax,https://petition.parliament.uk/petitions/300849,open,93
Allow homebuyers who haven’t owned in the last 10 years the stamp duty exemption,https://petition.parliament.uk/petitions/300868,open,33
Ban gambling games based on entertainment TV shows,https://petition.parliament.uk/petitions/300871,open,21
Allow SORN vehicles to be parked on the public road.,https://petition.parliament.uk/petitions/300883,open,29
Ban large public gatherings in the UK until the coronavirus has been contained,https://petition.parliament.uk/petitions/300885,open,191
Reinstate Percentage Threshold Scheme (PTS) for Statutory Sick Pay payments,https://petition.parliament.uk/petitions/300886,open,17
Make zero hour work contracts completely illegal for any employer to offer.,https://petition.parliament.uk/petitions/300887,open,293
Exclude small private pensions when calculating Pension Credit entitlement,https://petition.parliament.uk/petitions/300890,open,35
Allow Paracetamol to be sold in pack sizes of 100-250 again,https://petition.parliament.uk/petitions/300894,open,63
Close public transport down for an appropriate amount of time amidst COVID19,https://petition.parliament.uk/petitions/300900,open,138
Make schools allow GCSE students to take study leave before & during their exams,https://petition.parliament.uk/petitions/300903,open,32
Abolish the benefit in kind tax for company cars when its essential for the job,https://petition.parliament.uk/petitions/300904,open,48
Scrap the proposed ban on new petrol and diesel cars.,https://petition.parliament.uk/petitions/300907,open,101
Urge the Indian Government to revoke the Citizenship Amendment Act (CAA),https://petition.parliament.uk/petitions/300912,open,72
Make employers give a minimum number of hours to staff on Zero-hours contracts,https://petition.parliament.uk/petitions/300918,open,68
Ban the sale of artificial grass,https://petition.parliament.uk/petitions/300919,open,167
Ensure continued Universal health cover by legally committing to a minimum spend,https://petition.parliament.uk/petitions/300925,open,1316
Require councils to provide Empty Property Premium details in property searches,https://petition.parliament.uk/petitions/300930,open,16
End Daylight Savings Time ,https://petition.parliament.uk/petitions/300931,open,97
Close down all UK airports & seaports to prevent further spreading of Covid-19.,https://petition.parliament.uk/petitions/300932,open,15579
Increase the rate of minimum wage for 16 year olds from £4.35 to at least £6.00,https://petition.parliament.uk/petitions/300938,open,85
Fund Vertebral Body Tethering (VBT) on the NHS for people with scoliosis,https://petition.parliament.uk/petitions/300957,open,503
Enforce Moderate Social Distancing to Contain & Delay Sars-Cov-2/Coronavirus,https://petition.parliament.uk/petitions/300965,open,915
Make LGBT conversion therapy illegal in the UK,https://petition.parliament.uk/petitions/300976,open,121398
Reduce 5 week wait for first Universal Credit payment to 2 weeks.,https://petition.parliament.uk/petitions/300980,open,246
Lower the fee for naturalisation as a British citizen,https://petition.parliament.uk/petitions/300981,open,161
Support Taiwan's membership of the WHO to help fight Coronavirus.,https://petition.parliament.uk/petitions/300991,open,963
Fund schools to provide GCSE textbooks free for all!,https://petition.parliament.uk/petitions/301004,open,35
Allow 'Personal Electric Vehicles' to use cycle lanes and walkways.,https://petition.parliament.uk/petitions/301014,open,1337
Allow students to be exempted from RSE lessons to study their own religion,https://petition.parliament.uk/petitions/301016,open,23
Suspend school performance tables and make SATs tests optional (Coronavirus).,https://petition.parliament.uk/petitions/301021,open,44
Explore options for making NurOwn available to treat Motor Neurone Disease (MND),https://petition.parliament.uk/petitions/301033,open,53168
Keep the hard shoulder on Smart Motorways for emergency use only,https://petition.parliament.uk/petitions/301035,open,622
Any free trade agreement with US must be approved by UK referendum,https://petition.parliament.uk/petitions/301051,open,205
Prevent the use of driving aids during driving tests. ,https://petition.parliament.uk/petitions/301065,open,22
Make it a legal requirement to keep medical services proportionate to population,https://petition.parliament.uk/petitions/301075,open,18
Improve Maternal Mortality Rates and Health Care for Black Women in the U.K.,https://petition.parliament.uk/petitions/301079,open,142638
Stop the spread of Covid-19. Stop making children sit on the floor at school. ,https://petition.parliament.uk/petitions/301082,open,47
"Allow for a gender neutral option on a passport, such as an ""X""",https://petition.parliament.uk/petitions/301083,open,1369
Stop schools being closed unnecessarily over fears of coronavirus (Covid-19),https://petition.parliament.uk/petitions/301084,open,867
Change the law surrounding the display of private number plates on vehicles,https://petition.parliament.uk/petitions/301093,open,33
Extend £5000 grant to medical and dental students,https://petition.parliament.uk/petitions/301099,open,440
Review drink spiking and bring in provisions to protect people from spiking,https://petition.parliament.uk/petitions/301106,open,204
Extend ACM fund to include ALL types of flammable cladding in apartment blocks,https://petition.parliament.uk/petitions/301108,open,320
Scrap the right to vote in two separate constituencies at local elections,https://petition.parliament.uk/petitions/301117,open,164
Introduce Voter ID in every UK constituency for all Local & General Elections,https://petition.parliament.uk/petitions/301120,open,3768
Support Manchester Piccadilly 15/16 and associated Castlefield improvement works,https://petition.parliament.uk/petitions/301122,open,143
Encourage retailers to prioritise those over 70 shopping online for essentials,https://petition.parliament.uk/petitions/301126,open,29
Stop charging VAT on veterinary medications and services,https://petition.parliament.uk/petitions/301128,open,368
Add gender identity to the characteristics protected under the Equality Act 2010,https://petition.parliament.uk/petitions/301138,open,8679
Make it law for hotels to provide accomodation for Severely Disabled People.,https://petition.parliament.uk/petitions/301139,open,131
Ban hunting the brown hare in its breeding season in England & Wales,https://petition.parliament.uk/petitions/301145,open,268
"Scrap 'On-Demand' Postal Voting, & Create Strict Eligibility Criteria",https://petition.parliament.uk/petitions/301157,open,2495
Impose sanctions on countries involved in the illegal tiger trade,https://petition.parliament.uk/petitions/301161,open,171
To legislate to enable routine video recording and broadcasting in civil courts,https://petition.parliament.uk/petitions/301165,open,39
Government to offer economic assistance to the events industry during COVID-19,https://petition.parliament.uk/petitions/301186,open,152732
Start screening every person who enters UK for Coronavirus,https://petition.parliament.uk/petitions/301188,open,659
Name a Railway Station after Sir Winston Churchill for VE Day,https://petition.parliament.uk/petitions/301194,open,189
Ensure safeguarding measures are in place for all UK escort review websites,https://petition.parliament.uk/petitions/301195,open,59
UKVI should refund application fees for a decision take more than 6 months.,https://petition.parliament.uk/petitions/301206,open,37
3 penalty points and £100 fine for not using indicators on the road.,https://petition.parliament.uk/petitions/301210,open,50
Extend the Mayor of London electoral vote to the workforce of Greater London .,https://petition.parliament.uk/petitions/301236,open,63
"A public enquiry into the RSPCA, and it's activities.",https://petition.parliament.uk/petitions/301241,open,728
Stop nitrous oxide (N2O / laughing gas) abuse in our communities.,https://petition.parliament.uk/petitions/301247,open,3440
Protect benefits claimants from sanctions for missed appointments during COVID19,https://petition.parliament.uk/petitions/301251,open,107
Change the law on airport slots to favour ecological practices,https://petition.parliament.uk/petitions/301257,open,49
Free Prescriptions for diagnosed Mental Health Conditions,https://petition.parliament.uk/petitions/301271,open,237
Make the companion bus pass scheme a national statutory requirement.,https://petition.parliament.uk/petitions/301273,open,87
Publish guidance for schools and workplaces on how to deal with ADHD,https://petition.parliament.uk/petitions/301275,open,1163
Reform PIP assessments,https://petition.parliament.uk/petitions/301286,open,115
Run a Public Awareness Campaign about the Climate and Ecological Emergency,https://petition.parliament.uk/petitions/301289,open,183
"Coronaviruses-Start Educational Campaign: Catch It,Bin It,Kill It When You Spit",https://petition.parliament.uk/petitions/301290,open,90
British Citizenship for UK-born children of European nationals living in the UK,https://petition.parliament.uk/petitions/301297,open,87
Force councils to repair potholes faster & get claims for damages paid quicker,https://petition.parliament.uk/petitions/301304,open,189
Occupation to be made a protected characteristic under the Equality Act 2010.,https://petition.parliament.uk/petitions/301307,open,241
Make employers provide full sick pay for 6 months,https://petition.parliament.uk/petitions/301313,open,42
Remove Universal Credit's 'Minimum Income Floor' for the self-employed.,https://petition.parliament.uk/petitions/301327,open,429
Give financial help to agency and zero hour workers during COVID-19 outbreak.,https://petition.parliament.uk/petitions/301328,open,21143
Extend the franchise for London mayoral elections to all UK residents,https://petition.parliament.uk/petitions/301332,open,197
Prevent late terminations of pregnancies where a baby would have Down's Syndrome,https://petition.parliament.uk/petitions/301335,open,136
Negotiate for Associate EU Citizenship for those who wish to keep EU rights,https://petition.parliament.uk/petitions/301343,open,1758
Require social media companies to retain data to prevent crimes,https://petition.parliament.uk/petitions/301344,open,42
Provide publicly accessible testing for the covid-19 virus around the UK now.,https://petition.parliament.uk/petitions/301354,open,2389
Make sanitary products more easily available for women and girls around the UK,https://petition.parliament.uk/petitions/301356,open,124
UK government to recognise the Armenian Genocide,https://petition.parliament.uk/petitions/301375,open,2126
Suspend VAT/Business Rates/PAYE Payments for three months amid outbreak COVID-19,https://petition.parliament.uk/petitions/301377,open,79
Give local residents right to object to HMO licence applications.,https://petition.parliament.uk/petitions/301394,open,19
Implement UK lockdown for preventing spread of COVID19,https://petition.parliament.uk/petitions/301397,open,408750
Extend maternity pay to 12 months,https://petition.parliament.uk/petitions/301414,open,1423
