Petition,URL,State,Signatures Count
Require practical GCSEs to involve practical work that contributes to the grade.,https://petition.parliament.uk/petitions/329523,open,19
Review Social Services and set up an independent body to review complaints,https://petition.parliament.uk/petitions/574372,open,100
Review traffic signal colours to ensure they meet needs of the colour-blind,https://petition.parliament.uk/petitions/587341,open,8
Amend the British Museum Act to allow the acceptance of repatriation requests,https://petition.parliament.uk/petitions/606621,open,76
Do not increase state pension age above 66,https://petition.parliament.uk/petitions/610452,open,1179
Change the Standard Method for calculating local housing need,https://petition.parliament.uk/petitions/611438,open,3664
Change the marriage law in England/Wales from registered buildings to celebrants,https://petition.parliament.uk/petitions/612033,open,86
Provide free bus passes for all over 60's,https://petition.parliament.uk/petitions/612068,open,236
Require and fund training on autism for all staff in mainstream schools,https://petition.parliament.uk/petitions/612259,open,195
Require sanitary bins be provided in men and women's toilets,https://petition.parliament.uk/petitions/612377,open,31
Set stricter legal targets for air quality and increase funding for research,https://petition.parliament.uk/petitions/612379,open,188
"Justice for children incorrectly labelled ""educationally subnormal"" in 1960s/70s",https://petition.parliament.uk/petitions/612398,open,487
Take urgent actions to address the extreme cost of living crisis,https://petition.parliament.uk/petitions/612439,open,1475
Remove offences preventing the humane capture and release of rats,https://petition.parliament.uk/petitions/612610,open,27
Set a target for 70% of UK energy to be renewable by 2030,https://petition.parliament.uk/petitions/612739,open,102
Reform arrangements for practical driving tests to tackle backlog,https://petition.parliament.uk/petitions/613321,open,249
"Make e-skateboards legal to use on roads, pavements & cycle paths",https://petition.parliament.uk/petitions/613460,open,25
Work internationally to provide army surplus protective clothing to Ukraine,https://petition.parliament.uk/petitions/613822,open,46
Stop Operation Brock & find alternative solution to traffic build-up in Kent,https://petition.parliament.uk/petitions/613834,open,97
Require schools to make Friday a part of the school weekend,https://petition.parliament.uk/petitions/614046,open,567
Create pension parity for men and women born before 1951/53,https://petition.parliament.uk/petitions/614050,open,251
VAT Complete Removal.,https://petition.parliament.uk/petitions/614072,open,60
Create a regulator for licences to play live or recorded music,https://petition.parliament.uk/petitions/614190,open,73
Make school uniform VAT exempt,https://petition.parliament.uk/petitions/614214,open,8694
Legalise and incentivise uptake of personal electric vehicles,https://petition.parliament.uk/petitions/614282,open,33
Stop investing in new nuclear power in the UK,https://petition.parliament.uk/petitions/614289,open,215
Do not sign any WHO Pandemic Treaty unless it is approved via public referendum,https://petition.parliament.uk/petitions/614335,open,155531
Make it mandatory for restaurants to donate left-overs to local food banks.,https://petition.parliament.uk/petitions/614352,open,137
Increase long-term funding for NHS services for homeless people,https://petition.parliament.uk/petitions/614358,open,354
Make lying in public office a specific criminal offence,https://petition.parliament.uk/petitions/614361,open,56
Review how patients are diagnosed and treated under the Mental Health Act,https://petition.parliament.uk/petitions/614375,open,351
Reinstate the IPC grant Funding which paid social care staff who need to isolate,https://petition.parliament.uk/petitions/614377,open,3960
Remove requirements to display calories on menus,https://petition.parliament.uk/petitions/614396,open,1505
