Petition,URL,State,Signatures Count
Ban spitting in the street especially in light of the covid-19 threat,https://petition.parliament.uk/petitions/300213,open,262
Revoke the right of registered sex offenders to change their name by deed poll,https://petition.parliament.uk/petitions/300705,open,16669
Lower VAT to 5% on UK hotels and holidays after we leave the EU,https://petition.parliament.uk/petitions/300759,open,8
Providing Government funding for pilot training.,https://petition.parliament.uk/petitions/300784,open,78
Stop Proposed A303 Stonehenge Tunnel,https://petition.parliament.uk/petitions/301503,open,25
Maintain the requirement for Top 14 Allergen listing,https://petition.parliament.uk/petitions/301562,open,90
Require Social Services to Record All Meetings,https://petition.parliament.uk/petitions/301637,open,286
Require Drs to give patient information leaflets prior to giving vaccinations.,https://petition.parliament.uk/petitions/301699,open,2891
Legislate to restrict aircraft from running their engines while on hold,https://petition.parliament.uk/petitions/302155,open,84
All prison sentences for all crimes are to be served in full before parole.,https://petition.parliament.uk/petitions/302312,open,64
Include LGBT+ history and LGBT+ history month in National Curriculum,https://petition.parliament.uk/petitions/303195,open,5959
Remove citizenship fees for people born in the UK and from long term residents.,https://petition.parliament.uk/petitions/303625,open,85
Ban Animal Products,https://petition.parliament.uk/petitions/304078,open,930
Rename the Mental Health Act to the Mind Health Act.,https://petition.parliament.uk/petitions/304087,open,13
Government to offer economic assistance to the Leisure industry during COVID-19,https://petition.parliament.uk/petitions/304108,open,39
"Extend £10,000 small business grant to SMEs that do not have a property",https://petition.parliament.uk/petitions/304161,open,431
Pay salary for all who lose their jobs during this pandemic.,https://petition.parliament.uk/petitions/304185,open,106
"Require all public access toilet doors to be push to open, when exiting.",https://petition.parliament.uk/petitions/304237,open,40
Legislate to limit interest rates on lending during Covid-19 outbreak,https://petition.parliament.uk/petitions/304268,open,59
Allow full time students to claim universal credit during the Covid-19 pandemic,https://petition.parliament.uk/petitions/304298,open,97
Increase funding for coastal defence and compensate owners for lost properties,https://petition.parliament.uk/petitions/304349,open,55
Make it mandatory to wear a face mask in public during Covid-19 Pandemic,https://petition.parliament.uk/petitions/304397,open,16667
Implement in full the recommendations made by the UK Committee on Climate Change,https://petition.parliament.uk/petitions/304402,open,160
Extended Visas indefinitely for International Students.,https://petition.parliament.uk/petitions/304442,open,15318
Temporary nationalisation of private hospitals amid coronavirus pandemic - UK,https://petition.parliament.uk/petitions/304482,open,18
Mandatory life sentences for child sexual abuse,https://petition.parliament.uk/petitions/304563,open,18451
Give protection to renters during Corvid-19 Crisis. Ban evictions for one year.,https://petition.parliament.uk/petitions/304682,open,44
Make Home Help Services for the Elderly Exempt from VAT,https://petition.parliament.uk/petitions/304695,open,100
Allow pentalty-free withdrawals from Lifetime ISAs during the coronavirus.,https://petition.parliament.uk/petitions/304731,open,40
Provide food bank service as food banks close & hardship increases due to CV-19,https://petition.parliament.uk/petitions/304755,open,53
Support small manufacturers through COVID-19 with loans and business rate relief,https://petition.parliament.uk/petitions/304778,open,74
Bring back the death penalty,https://petition.parliament.uk/petitions/304809,open,12637
