Petition,URL,State,Signatures Count
Require practical GCSEs to involve practical work that contributes to the grade.,https://petition.parliament.uk/petitions/329523,open,18
Review Social Services and set up an independent body to review complaints,https://petition.parliament.uk/petitions/574372,open,98
Review traffic signal colours to ensure they meet needs of the colour-blind,https://petition.parliament.uk/petitions/587341,open,8
Fund free childcare for all from 3 months to school age,https://petition.parliament.uk/petitions/604838,open,33
Amend the British Museum Act to allow the acceptance of repatriation requests,https://petition.parliament.uk/petitions/606621,open,74
Do not increase state pension age above 66,https://petition.parliament.uk/petitions/610452,open,1077
End immunity & let alleged war crime victims sue states like Russia in UK courts,https://petition.parliament.uk/petitions/610463,open,49
Introduce mandatory registration & licensing of anyone who breeds/sells animals,https://petition.parliament.uk/petitions/610847,open,42
Change the Standard Method for calculating local housing need,https://petition.parliament.uk/petitions/611438,open,3644
Require all new motor vehicles be limited to a maximum speed of 80mph,https://petition.parliament.uk/petitions/611676,open,27
"Encourage global ban on Russian oil and gas, and full ban from SWIFT",https://petition.parliament.uk/petitions/611728,open,31
Remove Leptospirosis Vaccine as a requirement for dog day care and boarding,https://petition.parliament.uk/petitions/611936,open,3564
Prohibit transactions in cryptocurrencies in the UK,https://petition.parliament.uk/petitions/611964,open,25
Make protection of hedgerows a condition of ELM and BPS subsidies,https://petition.parliament.uk/petitions/612011,open,3851
Change the marriage law in England/Wales from registered buildings to celebrants,https://petition.parliament.uk/petitions/612033,open,86
Provide free bus passes for all over 60's,https://petition.parliament.uk/petitions/612068,open,229
Seek to end the oppression of the Uyghur people in China,https://petition.parliament.uk/petitions/612123,open,569
Require and fund training on autism for all staff in mainstream schools,https://petition.parliament.uk/petitions/612259,open,184
Fund Ayurveda treatment on the NHS as a complementary and alternative medicine,https://petition.parliament.uk/petitions/612296,open,4205
Stop changing the clocks - Keep British Summer Time all year,https://petition.parliament.uk/petitions/612319,open,252
Urge the UN Security Council to seek a ceasefire and referendums across Ukraine,https://petition.parliament.uk/petitions/612324,open,79
Limit secondary schools days to 5.5 hours ,https://petition.parliament.uk/petitions/612366,open,52
Require sanitary bins be provided in men and women's toilets,https://petition.parliament.uk/petitions/612377,open,29
Set stricter legal targets for air quality and increase funding for research,https://petition.parliament.uk/petitions/612379,open,186
"Justice for children incorrectly labelled ""educationally subnormal"" in 1960s/70s",https://petition.parliament.uk/petitions/612398,open,482
Ban abortion after 24 weeks on the grounds of severe disability,https://petition.parliament.uk/petitions/612404,open,30
"Require NHS use an ""opt-in"" system to use patient data for planning or research",https://petition.parliament.uk/petitions/612407,open,23
Reduce VAT For Hair And Beauty Salons to 5%,https://petition.parliament.uk/petitions/612408,open,96
Min. 10-year sanctions on Russia if chemical/biological weapons used in Ukraine,https://petition.parliament.uk/petitions/612434,open,23
Take urgent actions to address the extreme cost of living crisis,https://petition.parliament.uk/petitions/612439,open,1439
Require clear sugar and fat warnings on front and back of food packaging,https://petition.parliament.uk/petitions/612467,open,145
Require councils suspend council tax payments for six months,https://petition.parliament.uk/petitions/612558,open,24
Remove offences preventing the humane capture and release of rats,https://petition.parliament.uk/petitions/612610,open,27
Review school start times in line with the needs of adolescents,https://petition.parliament.uk/petitions/612650,open,27
Create an offence of trespass on field of play at a designated sporting event,https://petition.parliament.uk/petitions/612695,open,54
Make parking at work permanently free for all NHS workers,https://petition.parliament.uk/petitions/612699,open,16301
Pay Carer's Allowance in addition to any other benefits or state pension,https://petition.parliament.uk/petitions/612708,open,105
Reform UK passport application tracking and options to fast-track applications,https://petition.parliament.uk/petitions/612738,open,281
Set a target for 70% of UK energy to be renewable by 2030,https://petition.parliament.uk/petitions/612739,open,92
Save UK soil: increase soil organic matter to 3% by 2045 in agricultural land.,https://petition.parliament.uk/petitions/612755,open,61
Fund a public health campaign on cardiopulmonary resuscitation,https://petition.parliament.uk/petitions/612891,open,13
Require schools have at least three physical education lessons a week,https://petition.parliament.uk/petitions/612899,open,17
Make Eid a public holiday,https://petition.parliament.uk/petitions/612985,open,85
Make learning the countries of the world in school part of the curriculum,https://petition.parliament.uk/petitions/613005,open,16
Ban unsolicited mail where a “no junk mail” sign is displayed,https://petition.parliament.uk/petitions/613034,open,34
Do not implement a tracking-based road tax system,https://petition.parliament.uk/petitions/613101,open,447
Lower the standard rate of income tax due to cost of living increases,https://petition.parliament.uk/petitions/613191,open,53
Fast-track access to benefits for terminally ill as soon as diagnosed,https://petition.parliament.uk/petitions/613198,open,16418
Ban LED car headlights and break lights,https://petition.parliament.uk/petitions/613252,open,19
Implement online voting for general elections and referendums in the UK,https://petition.parliament.uk/petitions/613295,open,37
Reform arrangements for practical driving tests to tackle backlog,https://petition.parliament.uk/petitions/613321,open,249
Ban the sale of flying plastic rings to help protect marine wildlife,https://petition.parliament.uk/petitions/613442,open,2988
"Make e-skateboards legal to use on roads, pavements & cycle paths",https://petition.parliament.uk/petitions/613460,open,25
Recognise wrongs against Kashmiri Hindus and support return to Kashmir,https://petition.parliament.uk/petitions/613517,open,16
Ban LGBT+ Conversion Therapy,https://petition.parliament.uk/petitions/613518,open,458
Ensure Trans people are fully protected under any conversion therapy ban,https://petition.parliament.uk/petitions/613556,open,149072
"Prevent anyone who is not a qualified medical doctor using the title ""Dr""",https://petition.parliament.uk/petitions/613599,open,14
Change the Blue Badge parking scheme so people who are 100 automatically qualify,https://petition.parliament.uk/petitions/613602,open,92
Extend the Service Pupil Premium (SPP) to Early Years Foundation Stage (EYFS),https://petition.parliament.uk/petitions/613656,open,163
Add the 9/11 attacks to the national curriculum,https://petition.parliament.uk/petitions/613695,open,15
Review assessment of autistic students to ensure they are not disadvantaged,https://petition.parliament.uk/petitions/613722,open,109
Change the law to allow an individual to have a pets ashes buried with them,https://petition.parliament.uk/petitions/613731,open,28
