Petition,URL,State,Signatures Count
Revoke the right of registered sex offenders to change their name by deed poll,https://petition.parliament.uk/petitions/300705,open,17285
Lower VAT to 5% on UK hotels and holidays after we leave the EU,https://petition.parliament.uk/petitions/300759,open,10
Allow tax free bonuses,https://petition.parliament.uk/petitions/305767,open,13
Establish Care Charter to guarantee acceptable standards for Health & Homecare.,https://petition.parliament.uk/petitions/306043,open,31
Abolish the extra charges on vehicle tax for paying in instalments.,https://petition.parliament.uk/petitions/309898,open,41
Require housing for all homeless people after the coronavirus crisis,https://petition.parliament.uk/petitions/311860,open,181
COVID-19: Allowing people to go for drives for mental health,https://petition.parliament.uk/petitions/312060,open,14
Call for action at COP26 to ensure carbon emissions never exceed 2019 levels,https://petition.parliament.uk/petitions/312913,open,34
Increase NHS Police Fire & Ambulance Staff personal allowance to £35k for 12mths,https://petition.parliament.uk/petitions/313322,open,17
Stop Universal Credit taking peoples work bonus during the COVID-19 crisis.,https://petition.parliament.uk/petitions/313792,open,17
Prevent employees being dismissed for lawful communications made outside work,https://petition.parliament.uk/petitions/313806,open,22
End EU Trade Talks if negotiations fail to progress by June and plan exit on WTO,https://petition.parliament.uk/petitions/313882,open,24
Provide funding to colleges & apprenticeships for eco-community house building,https://petition.parliament.uk/petitions/313929,open,56
Fund specialist hospitals for care of chronically ill during covid-19,https://petition.parliament.uk/petitions/313956,open,19
Fund the creation of a Coronovirus Remembrance Forest,https://petition.parliament.uk/petitions/314071,open,44
Ban employers dismissing people for non-attendance during COVID-19 outbreak,https://petition.parliament.uk/petitions/314083,open,25
Remove Vehicle Excise Duty and add the cost to Fuel Duty,https://petition.parliament.uk/petitions/314118,open,77
Government to create crisis loan scheme for individuals,https://petition.parliament.uk/petitions/314381,open,31
Raise the minimum wage for Domiciliary Care Workers to £12 per hour immediately,https://petition.parliament.uk/petitions/314394,open,281
Increase rights to protect property such as racing pigeons from wild birds,https://petition.parliament.uk/petitions/314395,open,2721
Fund a vaccination programme for wild rabbits against Myxomatosis,https://petition.parliament.uk/petitions/314416,open,237
Make it illegal to publish personal details from an inquest without consent,https://petition.parliament.uk/petitions/314418,open,2378
Make confiscation of property by parents or guardians illegal (within reason),https://petition.parliament.uk/petitions/314428,open,18
Make Subtitling Programs a Legal Requirement When Broadcasting or Streaming,https://petition.parliament.uk/petitions/314443,open,114
Government to establish an authoritative independent fact-checking organisation,https://petition.parliament.uk/petitions/314445,open,27
Repeal Section 9 of the Northern Ireland (Executive Formation etc) Act 2019.,https://petition.parliament.uk/petitions/314488,open,96
Increase the existing SMP & SPP support,https://petition.parliament.uk/petitions/314516,open,577
Commit to a public review of  HS2 project and suspend all on-going work now,https://petition.parliament.uk/petitions/314520,open,58927
Require companies to repay furlough payments if profitable in 2020/21,https://petition.parliament.uk/petitions/314522,open,21
Fund free childcare for key workers,https://petition.parliament.uk/petitions/314525,open,15
Fund more help and refuge beds for men suffering from domestic abuse,https://petition.parliament.uk/petitions/314533,open,94
Ban third party sales of rabbits in England. ,https://petition.parliament.uk/petitions/314541,open,818
Provide assistance to vulnerable self-employed taxpayers during the pandemic,https://petition.parliament.uk/petitions/314546,open,11
Give the reigning monarch more power in British politics.,https://petition.parliament.uk/petitions/314555,open,23
Animal testing should be made illegal in the United Kingdom,https://petition.parliament.uk/petitions/314663,open,83
Allow graduate students applying to undergraduate medicine programs tuition loan,https://petition.parliament.uk/petitions/314673,open,48
Increase student maintenance loans for 2020/2021 due to Covid-19,https://petition.parliament.uk/petitions/314689,open,38
NHS Dental nurses to be entitled to an NHS pension,https://petition.parliament.uk/petitions/314712,open,3480
Allow students working in NHS and healthcare roles to apply for FLR visa,https://petition.parliament.uk/petitions/314747,open,26
Make repatriation flights free to UK families,https://petition.parliament.uk/petitions/314763,open,13
Limit political journalists at UK Gov Covid 19 Press Briefings,https://petition.parliament.uk/petitions/314765,open,10
Form an emergency cross-party Government to handle the climate emergency,https://petition.parliament.uk/petitions/314767,open,77
Support Hospices and Wildlife rescue during COVID-19 pandemic,https://petition.parliament.uk/petitions/314802,open,30
"Fund a NHS Workers Railcard, giving all NHS Employees a 30-50% Rail discount",https://petition.parliament.uk/petitions/314803,open,86
Freeze funding to the World Health Organization amid the coronavirus crisis,https://petition.parliament.uk/petitions/314810,open,390
Make unreasonable parent alienation a criminal offence.,https://petition.parliament.uk/petitions/314856,open,2611
Stop Multi Million pound companies claiming government funded furlough payments,https://petition.parliament.uk/petitions/314882,open,46
Suspend benefit cap for workers who are self-isolating or on furlough,https://petition.parliament.uk/petitions/314896,open,13
"Create a new standards body, similar to Ofgem etc, to regulate courier services",https://petition.parliament.uk/petitions/314916,open,25
Provide financial support to the Student letting sector,https://petition.parliament.uk/petitions/314948,open,41
Include animal charities in emergency funding due to the coronavirus pandemic.,https://petition.parliament.uk/petitions/314968,open,40016
Pressure Israel to release Palestinian prisoners who are vulnerable to COVID-19,https://petition.parliament.uk/petitions/314992,open,173
Members of Parliament should have to declare their carbon emissions ,https://petition.parliament.uk/petitions/315001,open,38
Allow parents of NHS workers to come to the UK as their dependents.,https://petition.parliament.uk/petitions/315055,open,2905
Refuse Dairy Industry Bailouts: Transition to a Plant-Based Food System,https://petition.parliament.uk/petitions/315071,open,57
Paint a Rainbow on the Door of 10 Downing Street.,https://petition.parliament.uk/petitions/315131,open,13
Make COVID19 testing available to all key-workers dealing with the public,https://petition.parliament.uk/petitions/315147,open,19
Maternity leave at full pay for 1 year for women that are 26 weeks into the job.,https://petition.parliament.uk/petitions/315155,open,468
Monthly grants for all businesses & sole-traders/freelancers,https://petition.parliament.uk/petitions/315200,open,14
Make it illegal to advertise weight loss clubs and fad diets in schools,https://petition.parliament.uk/petitions/315207,open,67
Supply body suits to all to combat COVID19 and other air-transmitted viruses,https://petition.parliament.uk/petitions/315220,open,15
UKRI should extend all PhD students affected by COVID-19,https://petition.parliament.uk/petitions/315248,open,8362
"Regulate the purchase, resale and exchange of bikes to prevent theft",https://petition.parliament.uk/petitions/315263,open,477
Waive tuition fee loans for medical students once they serve the NHS for 5 years,https://petition.parliament.uk/petitions/315264,open,18
Improve clarity on UK-wide vs England only announcements from central government,https://petition.parliament.uk/petitions/315274,open,17
Increase Asylum Allowance due to the impact of the Coronavirus crisis,https://petition.parliament.uk/petitions/315276,open,153
Allow online birth registrations,https://petition.parliament.uk/petitions/315284,open,37
Design Technology to be compulsory at KS4 for all students.,https://petition.parliament.uk/petitions/315299,open,25
Make the Church and State completely independent of one another,https://petition.parliament.uk/petitions/315314,open,50
12 month Stamp Duty holiday on all main home UK resident transactions,https://petition.parliament.uk/petitions/315383,open,249
"Innocent until proven guilty, Release All in Remand awaiting trials",https://petition.parliament.uk/petitions/315391,open,24
Implement mandatory registration for all social care workers in England,https://petition.parliament.uk/petitions/315405,open,58
"Recognise emotional support dogs as assistance dogs
",https://petition.parliament.uk/petitions/315425,open,148
Protect Bumblebees and support increased bumblebee numbers,https://petition.parliament.uk/petitions/315431,open,214
Add Emotional Intelligence & Critical Thinking into the National Curriculum,https://petition.parliament.uk/petitions/315444,open,23
Ban smoking cigarettes on apartment balconies.,https://petition.parliament.uk/petitions/315455,open,56
Cancel all student debt for all students,https://petition.parliament.uk/petitions/315472,open,87
Reconsider the points-based immigration system,https://petition.parliament.uk/petitions/315481,open,36
Grant work permits to asylum seekers who are trained doctors,https://petition.parliament.uk/petitions/315489,open,434
Stop automatic migration of Child Tax Credit claimants to Universal Credit,https://petition.parliament.uk/petitions/315538,open,16
Increase the pay of all healthcare and hospital staff by 3 times the current pay,https://petition.parliament.uk/petitions/315560,open,25
Close UK airports for two months every year,https://petition.parliament.uk/petitions/315586,open,14
Reduce fees for spouses of UK citizens applying for ILR or citizenship,https://petition.parliament.uk/petitions/315597,open,148
Implement a Universal Basic Income for All UK Citizens From Now On,https://petition.parliament.uk/petitions/315602,open,337
Change planning laws so all new flats must include a terrace or balcony,https://petition.parliament.uk/petitions/315606,open,71
Give EU nationals physical proof of UK status,https://petition.parliament.uk/petitions/315622,open,1440
Automatically grant indefinite leave to remain for parents of British citizens,https://petition.parliament.uk/petitions/315628,open,13862
Incorporate the rainbow into the NHS logo ,https://petition.parliament.uk/petitions/315669,open,24
Prevent schools from cancelling summer holidays due to coronavirus,https://petition.parliament.uk/petitions/315712,open,17
Any hours of free childcare lost during lockdown to be used for rest of 2020,https://petition.parliament.uk/petitions/315740,open,21
Ban liquid plastic in cosmetics.,https://petition.parliament.uk/petitions/315754,open,47
Heavy tax and public awareness on all 'Not Yet Recycled' plastics,https://petition.parliament.uk/petitions/315755,open,180
Ban the sale of disposable barbecues.,https://petition.parliament.uk/petitions/315762,open,2838
Raise the minimum wage for HGV Drivers to £15 as we are poorly paid,https://petition.parliament.uk/petitions/315779,open,20
"Create a""Pandemic Voluntary Service Medal""to recognise Civilian Volunteers.",https://petition.parliament.uk/petitions/315797,open,33
Extend work visas and offer settled status to all key workers and their families,https://petition.parliament.uk/petitions/315863,open,18
Pass a law requiring the daily No 10 press briefing be streamed/broadcast live,https://petition.parliament.uk/petitions/315870,open,19
Increase Gift Aid for all charities to 50% for the 2020/21 tax year,https://petition.parliament.uk/petitions/315874,open,193
Provide financial compensation to families who lost loved ones due to Covid-19,https://petition.parliament.uk/petitions/315877,open,15
Give parents a right to paid leave to care for vulnerable or disabled children,https://petition.parliament.uk/petitions/315889,open,21
Prioritise antibody tests for all keyworkers and self employed,https://petition.parliament.uk/petitions/315896,open,21
Require broadcasters to have BSL interpretation for all news broadcasts,https://petition.parliament.uk/petitions/315907,open,357
Prevent discrimination of tenants or potential tenants with pets,https://petition.parliament.uk/petitions/315909,open,3517
Increase income tax for those above the basic rate to fund increased NHS pay,https://petition.parliament.uk/petitions/315912,open,13
Give foreign Doctors & Nurses ILR in UK after a year of starting Job,https://petition.parliament.uk/petitions/315913,open,38
Fund training facilities for jobs you can’t train in college for,https://petition.parliament.uk/petitions/315927,open,14
Apply VAT to all newspaper sales to help fund the NHS,https://petition.parliament.uk/petitions/315942,open,18
Make hardcore pornography completely illegal,https://petition.parliament.uk/petitions/315954,open,31
Government to fully fund both Adult and Children Hospices,https://petition.parliament.uk/petitions/315964,open,22
