Petition,URL,State,Signatures Count
Establish Care Charter to guarantee acceptable standards for Health & Homecare.,https://petition.parliament.uk/petitions/306043,open,36
"FIONA'S LAW - Women should be allowed a yearly Cervical screening
 
",https://petition.parliament.uk/petitions/317336,open,146282
Introduce tax savings for gym membership salary sacrifice schemes,https://petition.parliament.uk/petitions/319149,open,17
Make the Universal Declaration of Human Rights inviolable in UK law,https://petition.parliament.uk/petitions/319489,open,600
Raise Help to Buy ISA qualifying limit (outside of London) to £300k.,https://petition.parliament.uk/petitions/319549,open,34
Require candidates for UK elections to pass an enhanced DBS test,https://petition.parliament.uk/petitions/321242,open,53
Criminalise Public Sexual Harassment with Fines,https://petition.parliament.uk/petitions/323460,open,477
Set up a fund to support families who have lost a loved one to Covid-19 ,https://petition.parliament.uk/petitions/324568,open,85
Pressure the Chinese government regarding the detention of Kazakhs in Xinjiang,https://petition.parliament.uk/petitions/324712,open,31
Legalise the use of LSD and Psilocybin for Medical and Recreational Use,https://petition.parliament.uk/petitions/324749,open,468
Prevent convicted child sex offenders from having contact with their children,https://petition.parliament.uk/petitions/324812,open,268
Reinstate IT GCSEs,https://petition.parliament.uk/petitions/324915,open,493
Ban UK Property Funds,https://petition.parliament.uk/petitions/325102,open,10
Review how children with dyslexia are assessed by the exam system,https://petition.parliament.uk/petitions/325341,open,891
Abolish antiquated rule to wait for a year to file for divorce,https://petition.parliament.uk/petitions/325472,open,24
Increase and extend child benefit to tackle coronavirus hunger,https://petition.parliament.uk/petitions/325691,open,61
A referendum on the secession and independence of Greater London.,https://petition.parliament.uk/petitions/325714,open,18
Expunge minor criminal records of all BAME individuals,https://petition.parliament.uk/petitions/325773,open,24
Additional funding for Covid-19 vaccine trials without animal testing,https://petition.parliament.uk/petitions/325785,open,32
Review and reform stop and search policy,https://petition.parliament.uk/petitions/326256,open,107
Make the English GCSE exam open book.,https://petition.parliament.uk/petitions/326265,open,53
Establish an independent body to protect consumers and regulate car rentals,https://petition.parliament.uk/petitions/326282,open,134
All Police Officers to sit Equality and Diversity Exams,https://petition.parliament.uk/petitions/326287,open,18
Restrict the share size of individuals and companies in the Media industry.,https://petition.parliament.uk/petitions/326309,open,121
Amend Police Reform and Social Responsibility Act 2011,https://petition.parliament.uk/petitions/326310,open,54
Make it illegal for someone to dress in Blackface,https://petition.parliament.uk/petitions/326390,open,123
Ban the advertisement and sale of weight loss products such as injections,https://petition.parliament.uk/petitions/326474,open,84
Fund Universities to offer scholarships for every degree programme,https://petition.parliament.uk/petitions/326513,open,31
Make prescriptions free for everyone with Cystic Fibrosis ,https://petition.parliament.uk/petitions/326574,open,5405
Place automatic bail conditions on persons who commit offences against children,https://petition.parliament.uk/petitions/326614,open,25
Do not include property in means testing for care homes,https://petition.parliament.uk/petitions/326637,open,30
Urge the ICC to investigate crimes against the Tamil population,https://petition.parliament.uk/petitions/326667,open,13208
Make it law that costs incurred due to protest is to be borne by the organiser/s,https://petition.parliament.uk/petitions/326690,open,13
Formally ban the use of Portsmouth Defence.,https://petition.parliament.uk/petitions/326717,open,753
Remove the six-month rule for benefit claims made by terminally ill people,https://petition.parliament.uk/petitions/326754,open,65
Reinstate the pre-2012 Overseas Domestic Worker visa with a route to settlement,https://petition.parliament.uk/petitions/326765,open,12422
Implement recommendations in the PHE review of impact of Covid-19 on BAME people,https://petition.parliament.uk/petitions/326839,open,10
Expand the Membership of the Place of Worship Taskforce ,https://petition.parliament.uk/petitions/326849,open,11
Hold a public vote on HS2 project as it is being paid for by the public,https://petition.parliament.uk/petitions/326850,open,13858
Allow parents of EU citizens to live in UK without a visa,https://petition.parliament.uk/petitions/326854,open,129
Immediately convene a panel of educational experts to plan for schools returning,https://petition.parliament.uk/petitions/326951,open,34
Hold a referendum on establishing a federal system of devolution and government,https://petition.parliament.uk/petitions/327010,open,20
