Petition,URL,State,Signatures Count
Deport all foreign and dual nationals convicted of any crime in the UK,https://petition.parliament.uk/petitions/574896,open,509
Ban advertising for personal loans and credit,https://petition.parliament.uk/petitions/583732,open,7
"Allow visa-free travel for Indian, Pakistani and Bangladeshi citizens 90 days",https://petition.parliament.uk/petitions/590994,open,11
Seek to have United Kingdom join the Schengen area,https://petition.parliament.uk/petitions/596941,open,28
Allow EU and non-EU HGV drivers to exchange their licenses for UK ones for free,https://petition.parliament.uk/petitions/597983,open,13
Require and fund improved visibility of road markings to make driving safer,https://petition.parliament.uk/petitions/598114,open,26
"Ensure when police officers are off duty that hand in warrant cards, handcuffs",https://petition.parliament.uk/petitions/598159,open,16
Make Male Genital Mutilation (Circumcision) an offence unless medically required,https://petition.parliament.uk/petitions/598185,open,2586
Require schools to allow children to bring a mobile phone into school,https://petition.parliament.uk/petitions/598241,open,27
Give people the right to make a phone call before arrest,https://petition.parliament.uk/petitions/598281,open,246
"Raise the Income Tax Personal Allowance to £40,000 and reduce Higher Rate to 25%",https://petition.parliament.uk/petitions/598300,open,31
Lower the voting age for all elections from 18 to 16,https://petition.parliament.uk/petitions/598399,open,72
Establish a National Tree Planting Scheme,https://petition.parliament.uk/petitions/598409,open,39
Ban the sale of property to limited companies not registered in the UK,https://petition.parliament.uk/petitions/598445,open,26
Create new requirements for public transport for SEN school students,https://petition.parliament.uk/petitions/598634,open,203
Prohibit the publication of names of defendants before conviction,https://petition.parliament.uk/petitions/598739,open,18
Driving licence holders aged 60 and over should resit test every 5 years,https://petition.parliament.uk/petitions/598752,open,18
Increase flat rate of Child Maintenance to £21.15 p/w,https://petition.parliament.uk/petitions/598757,open,20
Review guidance and funding for using SSP (phonics) to teach reading,https://petition.parliament.uk/petitions/598896,open,3195
Immediately engage in constructive communication with Climate Protesters,https://petition.parliament.uk/petitions/598903,open,27
Ban mandatory face coverings in schools,https://petition.parliament.uk/petitions/598906,open,200
Require food items to display information relating to their carbon footprint,https://petition.parliament.uk/petitions/598911,open,67
Impose penalties on councils who fail to provide EHCPs on time,https://petition.parliament.uk/petitions/598914,open,24
Commission an independent review into GP access,https://petition.parliament.uk/petitions/598947,open,2349
Add Sinopharm Vaccine to the list of approved vaccinations for travel,https://petition.parliament.uk/petitions/598963,open,49
DfE to report grade 3 as a 'standard pass',https://petition.parliament.uk/petitions/598969,open,12
Stop ALL vaccinations in schools they should be a place of education only.,https://petition.parliament.uk/petitions/598991,open,417
Do not make covid-19 or flu vaccine a condition of deployment for NHS workers,https://petition.parliament.uk/petitions/598996,open,3447
Make parent alienation a criminal offence,https://petition.parliament.uk/petitions/599005,open,170
Add time management to the national curriculum,https://petition.parliament.uk/petitions/599045,open,15
Increase student maintenance loans in line with RPI inflation year-on-year,https://petition.parliament.uk/petitions/599047,open,29
Set up public feedback service and league table on Ministers' performance,https://petition.parliament.uk/petitions/599075,open,247
Remove parental responsibility for domestic abusers who refuse rehabilitation,https://petition.parliament.uk/petitions/599077,open,59
Review and enhance FCDO foreign travel advice for the United Arab Emirates,https://petition.parliament.uk/petitions/599078,open,130
